Module,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170521-20:11:47-14316_maxSpeed,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170521-20:11:47-14316_minSpeed,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170521-20:11:47-14316_startTime,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170521-20:11:47-14316_stopTime,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170521-20:11:47-14316_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170521-20:11:47-14316_totalDistance,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170521-20:11:47-14316_totalTime
RSUExampleScenario.node[890].veinsmobility,15,0,27249,27329,209.495,635.106,79.5
RSUExampleScenario.node[613].veinsmobility,18.011,0,27166.5,27329,326.926,994.868,162
RSUExampleScenario.node[666].veinsmobility,15.65,0,27180.5,27329.5,265.356,636.85,148.5
RSUExampleScenario.node[716].veinsmobility,15.2666,0,27198,27329.5,248.256,635.882,131
RSUExampleScenario.node[632].veinsmobility,19.302,0,27170,27329.5,372.623,1010.8,159
RSUExampleScenario.node[964].veinsmobility,16.9673,6.9,27269.5,27329.5,194.033,860.093,59.5
RSUExampleScenario.node[672].veinsmobility,18.0131,0,27182,27330,312.153,677.448,147.5
RSUExampleScenario.node[406].veinsmobility,16.6,0,27108,27330,467.594,1288.39,221.5
RSUExampleScenario.node[883].veinsmobility,15.0405,2.65574,27245.5,27330,246.957,863.839,84
RSUExampleScenario.node[746].veinsmobility,16.25,0,27204.5,27330,329.053,1038.88,125
RSUExampleScenario.node[7].veinsmobility,16.25,-2.48062,27002.5,27330.5,688.992,2060.44,327.5
RSUExampleScenario.node[903].veinsmobility,16.8538,0,27252.5,27330.5,255.918,874.122,77.5
RSUExampleScenario.node[445].veinsmobility,16.1389,0,27118,27331,452.596,1309.78,212.5
RSUExampleScenario.node[936].veinsmobility,16.3991,1.60633,27263.5,27331,185.923,641.262,67
RSUExampleScenario.node[345].veinsmobility,17.1053,0,27094,27331,545.491,1736.66,236.5
RSUExampleScenario.node[694].veinsmobility,19.1905,0,27186.5,27331.5,326.734,678.139,144.5
RSUExampleScenario.node[726].veinsmobility,14.7947,0,27200,27331.5,246.007,655.764,131
RSUExampleScenario.node[808].veinsmobility,15.85,0,27225,27331.5,221.98,645.623,106
RSUExampleScenario.node[246].veinsmobility,21.25,0,27067,27332,711.922,2626.07,264.5
RSUExampleScenario.node[222].veinsmobility,16.25,0,27059.5,27332.5,578.37,1736.79,272.5
RSUExampleScenario.node[934].veinsmobility,16.25,0,27262.5,27333,177.393,640.554,70
RSUExampleScenario.node[929].veinsmobility,16.4021,0,27261.5,27333,179.734,637.26,71
RSUExampleScenario.node[1095].veinsmobility,7.16011,0,27310.5,27333.5,39.4651,105.987,22.5
RSUExampleScenario.node[787].veinsmobility,15.0875,0,27218.5,27333.5,228.823,637.277,114.5
RSUExampleScenario.node[723].veinsmobility,18.6769,0,27199.5,27334,287.763,681.523,134
RSUExampleScenario.node[863].veinsmobility,16,0,27239.5,27334.5,272.562,870.756,94.5
RSUExampleScenario.node[565].veinsmobility,16.25,0,27151.5,27335,444.294,1304.49,183
RSUExampleScenario.node[969].veinsmobility,15.65,0,27272,27335.5,170.569,640.545,63
RSUExampleScenario.node[981].veinsmobility,15.1,3.95158,27279,27335.5,165.845,639.507,56
RSUExampleScenario.node[365].veinsmobility,16.25,0,27098.5,27335.5,481.676,1305.98,236.5
RSUExampleScenario.node[184].veinsmobility,21.25,0,27050,27336,559.839,1446.25,285.5
RSUExampleScenario.node[939].veinsmobility,16.25,0,27263.5,27336.5,223.211,889.612,72.5
RSUExampleScenario.node[983].veinsmobility,16.4854,2.55264,27280,27337,174.585,634.4,56.5
RSUExampleScenario.node[778].veinsmobility,19.1194,0,27215.5,27337.5,317.232,676.193,121.5
RSUExampleScenario.node[999].veinsmobility,15.2443,5.35339,27284,27337.5,162.075,611.082,53
RSUExampleScenario.node[1011].veinsmobility,16.3526,6.9,27288.5,27338,154.399,640.261,49
RSUExampleScenario.node[766].veinsmobility,16,0,27209,27338,300.104,898.143,128.5
RSUExampleScenario.node[970].veinsmobility,17.0029,1.00473,27273,27338,219.116,864.701,64.5
RSUExampleScenario.node[915].veinsmobility,16,0,27257,27338.5,239.439,844.496,81
RSUExampleScenario.node[986].veinsmobility,15.9369,5.73873,27280.5,27339,170.982,653.411,58
RSUExampleScenario.node[283].veinsmobility,21.25,0,27077,27339.5,542.496,1455.89,262
RSUExampleScenario.node[750].veinsmobility,15.85,0,27205.5,27339.5,274.349,1060.31,133.5
RSUExampleScenario.node[990].veinsmobility,14.8879,6.46771,27281.5,27340,158.88,669.801,58
RSUExampleScenario.node[764].veinsmobility,17.5,0,27209,27340.5,307.018,684.602,131
RSUExampleScenario.node[598].veinsmobility,21.1571,0,27162,27341,431.148,1442.91,178.5
RSUExampleScenario.node[930].veinsmobility,15.0177,0,27261.5,27341,223.494,873.541,79
RSUExampleScenario.node[501].veinsmobility,17.8665,0,27135,27342,434.016,1496.95,206.5
RSUExampleScenario.node[635].veinsmobility,22.6172,0,27170.5,27342.5,435.515,1437.03,171.5
RSUExampleScenario.node[874].veinsmobility,16.4784,0,27241.5,27342.5,255.939,680.599,100.5
RSUExampleScenario.node[978].veinsmobility,15.4299,3.5,27277,27342.5,200.292,865.318,65
RSUExampleScenario.node[308].veinsmobility,22.6547,0,27083.5,27343.5,477.219,1154.77,259.5
RSUExampleScenario.node[728].veinsmobility,16.25,0,27200.5,27343.5,326.387,1141.65,142.5
RSUExampleScenario.node[661].veinsmobility,15.3179,0,27180,27344,345.238,1039.66,163.5
RSUExampleScenario.node[433].veinsmobility,21.8115,0,27115.5,27344,502.47,1441.33,228
RSUExampleScenario.node[882].veinsmobility,16,0,27245.5,27344,236.638,754.182,98
RSUExampleScenario.node[868].veinsmobility,14.15,0,27240,27345,220.834,678.264,104.5
RSUExampleScenario.node[332].veinsmobility,21.7701,-2.60088,27090.5,27345.5,485.454,1135.93,254.5
RSUExampleScenario.node[496].veinsmobility,15.25,0,27134,27345.5,439.505,1363.17,211
RSUExampleScenario.node[585].veinsmobility,16.25,0,27158.5,27345.5,425.246,1357.04,186.5
RSUExampleScenario.node[602].veinsmobility,22.4863,0,27163,27345.5,463.832,1300.97,182
RSUExampleScenario.node[737].veinsmobility,16.2351,0,27203,27345.5,322.976,1148.47,142
RSUExampleScenario.node[961].veinsmobility,16.25,0,27269,27347.5,203.21,678.911,78
RSUExampleScenario.node[351].veinsmobility,21.1969,-2.5627,27095,27348.5,478.798,1155.03,253
RSUExampleScenario.node[822].veinsmobility,15.8202,0,27229,27348.5,268.416,993.166,119
RSUExampleScenario.node[490].veinsmobility,21.9457,0,27132.5,27351,467.321,1149.35,218
RSUExampleScenario.node[558].veinsmobility,16.25,0,27150,27351,457.489,1339.24,200.5
RSUExampleScenario.node[364].veinsmobility,22.5,-5.0917,27098,27351,602.813,1250.76,252.5
RSUExampleScenario.node[572].veinsmobility,18.5,0,27153.5,27351,446.815,1493.97,197
RSUExampleScenario.node[795].veinsmobility,16.1076,0,27221.5,27351,269.846,811.162,129
RSUExampleScenario.node[1009].veinsmobility,16.75,0,27287,27351,243.621,881.295,63.5
RSUExampleScenario.node[853].veinsmobility,15.65,0,27236.5,27353,266.7,987.463,116
RSUExampleScenario.node[684].veinsmobility,16.7926,0,27184.5,27354.5,404.857,1526.84,169.5
RSUExampleScenario.node[569].veinsmobility,21.6053,0,27152.5,27355,426.726,1066.89,202
RSUExampleScenario.node[535].veinsmobility,22.7091,-0.721795,27144,27355.5,550.766,1250.38,211
RSUExampleScenario.node[1175].veinsmobility,15,6.9,27334,27356.5,69.5766,270.313,22
RSUExampleScenario.node[540].veinsmobility,21.2561,0,27145,27356.5,428.036,1057.38,211
RSUExampleScenario.node[305].veinsmobility,21.1738,-0.835672,27081.5,27356.5,548.512,1320.99,274.5
RSUExampleScenario.node[805].veinsmobility,21.9377,0,27224.5,27357,343.132,1082.28,132
RSUExampleScenario.node[710].veinsmobility,18.6441,0,27193.5,27357,406.214,1492.23,163
RSUExampleScenario.node[1037].veinsmobility,16.25,5.48981,27295,27357.5,205.811,882.211,62
RSUExampleScenario.node[624].veinsmobility,21.3516,0,27168.5,27358,476.009,1237.33,189
RSUExampleScenario.node[647].veinsmobility,21.855,0,27175,27358.5,390.858,1067.79,183
RSUExampleScenario.node[693].veinsmobility,16.25,0,27186,27359,402.481,1212.19,172.5
RSUExampleScenario.node[829].veinsmobility,16.25,0,27229.5,27359.5,343.836,1118.6,129.5
RSUExampleScenario.node[568].veinsmobility,21.9,0,27152,27360,522.101,1212.62,207.5
RSUExampleScenario.node[834].veinsmobility,21.2767,0,27231,27360,339.964,1059.61,128.5
RSUExampleScenario.node[729].veinsmobility,16.5546,0,27200.5,27360,406.119,1513.12,159
RSUExampleScenario.node[770].veinsmobility,21.6254,0,27210.5,27360.5,351.726,1081.31,149.5
RSUExampleScenario.node[927].veinsmobility,15.2333,0,27260.5,27361,206.138,452.004,100
RSUExampleScenario.node[848].veinsmobility,20.9329,0,27234.5,27361.5,325.906,1044.83,126.5
RSUExampleScenario.node[1061].veinsmobility,16.25,4.60902,27301,27361.5,204.655,865.695,60
RSUExampleScenario.node[774].veinsmobility,21.4817,0,27212.5,27362,354.5,1060.41,149
RSUExampleScenario.node[523].veinsmobility,15.3534,0,27141.5,27362,476.609,1377.17,220
RSUExampleScenario.node[788].veinsmobility,16.3812,0,27218.5,27363,289.873,1049.12,144
RSUExampleScenario.node[107].veinsmobility,16.25,0,27030,27364.5,617.467,1467.18,334
RSUExampleScenario.node[826].veinsmobility,22.2954,0,27229.5,27365,347.767,1078.62,135
RSUExampleScenario.node[926].veinsmobility,19,0,27260.5,27366.5,270.297,862.234,105.5
RSUExampleScenario.node[32].veinsmobility,18.5,0,27012,27366.5,675.063,1472.51,354
RSUExampleScenario.node[1106].veinsmobility,15,6.9,27313.5,27366.5,143.857,674.005,52.5
RSUExampleScenario.node[806].veinsmobility,16.25,0,27225,27366.5,319.794,793.638,141
RSUExampleScenario.node[814].veinsmobility,16.25,0,27226.5,27366.5,281.397,1059.34,139.5
RSUExampleScenario.node[1063].veinsmobility,16.25,0,27301.5,27367,207.482,883.079,65
RSUExampleScenario.node[886].veinsmobility,20.9152,0,27247.5,27367.5,302.237,1086.2,119.5
RSUExampleScenario.node[709].veinsmobility,18.5,0,27193.5,27367.5,378.147,974.118,173.5
RSUExampleScenario.node[951].veinsmobility,20.2,0,27267,27367.5,260.481,676.485,100
RSUExampleScenario.node[1094].veinsmobility,15.4399,5.96645,27310.5,27368,152.87,697.548,57
RSUExampleScenario.node[594].veinsmobility,17.25,0,27160.5,27368.5,417.29,1114.22,207.5
RSUExampleScenario.node[382].veinsmobility,21.615,0,27101.5,27369.5,545.604,1303.46,267.5
RSUExampleScenario.node[843].veinsmobility,21.25,0,27232.5,27369.5,346.049,1080.09,136.5
RSUExampleScenario.node[757].veinsmobility,16.5,0,27207.5,27369.5,439.805,1574.34,161.5
RSUExampleScenario.node[653].veinsmobility,19.75,-7.35769,27179,27369.5,412.69,854.009,190
RSUExampleScenario.node[844].veinsmobility,15.7687,0,27233,27369.5,301.12,1012.34,136
RSUExampleScenario.node[389].veinsmobility,22.419,0,27104.5,27370,554.137,1306.2,265
RSUExampleScenario.node[692].veinsmobility,18.15,0,27186,27370,395.669,976.125,183.5
RSUExampleScenario.node[700].veinsmobility,18.5,0,27189,27370,345.708,775.184,180.5
RSUExampleScenario.node[724].veinsmobility,18.5,0,27199.5,27370,331.389,773.945,170
RSUExampleScenario.node[280].veinsmobility,16.25,0,27076,27370.5,616.334,1582.63,294
RSUExampleScenario.node[251].veinsmobility,16.25,-3.43729,27068,27370.5,640.685,1761.69,302
RSUExampleScenario.node[668].veinsmobility,18.5,0,27181,27370.5,401.172,991.226,189
RSUExampleScenario.node[714].veinsmobility,19,0,27198,27371,383.181,989.353,172.5
RSUExampleScenario.node[812].veinsmobility,19.044,0,27226,27371.5,336.643,993.24,145
RSUExampleScenario.node[461].veinsmobility,19.2571,0,27121,27371.5,529.273,1377.67,250
RSUExampleScenario.node[588].veinsmobility,19.7981,0,27159,27371.5,472.371,1133.15,212
RSUExampleScenario.node[559].veinsmobility,20.1259,0,27150.5,27371.5,503.667,1365.13,220.5
RSUExampleScenario.node[827].veinsmobility,16.4171,0,27229.5,27371.5,337.247,1062.19,141.5
RSUExampleScenario.node[968].veinsmobility,16,0,27271.5,27372,224.481,466.599,100
RSUExampleScenario.node[1072].veinsmobility,15,1.59305,27304.5,27372,192.529,878.762,67
RSUExampleScenario.node[481].veinsmobility,22.25,-8.0046,27127.5,27372.5,583.926,1300.1,244.5
RSUExampleScenario.node[976].veinsmobility,19.0531,0,27276.5,27372.5,240.466,677.553,95.5
RSUExampleScenario.node[72].veinsmobility,16.25,0,27022,27372.5,706.81,1631.13,350
RSUExampleScenario.node[771].veinsmobility,21.5487,0,27210.5,27373,470.137,1236.84,162
RSUExampleScenario.node[928].veinsmobility,18.8041,0,27261.5,27373,303.425,965.91,111
RSUExampleScenario.node[720].veinsmobility,18.2539,0,27198.5,27373,354.378,979.252,174
RSUExampleScenario.node[755].veinsmobility,17.75,0,27207,27373,360.395,977.994,165.5
RSUExampleScenario.node[971].veinsmobility,16.25,0,27273.5,27373.5,173.237,281.849,99.5
RSUExampleScenario.node[980].veinsmobility,15.65,0,27279,27373.5,161.018,279.421,94
RSUExampleScenario.node[907].veinsmobility,16.8939,0,27254,27373.5,272.2,793.43,119
RSUExampleScenario.node[153].veinsmobility,16.6942,0,27043,27373.5,678.738,1634.66,330
RSUExampleScenario.node[846].veinsmobility,15.65,0,27233.5,27373.5,314.223,1055.63,139.5
RSUExampleScenario.node[825].veinsmobility,18.5348,0,27229.5,27374,386.96,1368.63,144
RSUExampleScenario.node[1099].veinsmobility,15.1798,3.5,27311.5,27374,190.724,865.586,62
RSUExampleScenario.node[354].veinsmobility,21.9097,0,27095.5,27375,575.309,1401.12,279
RSUExampleScenario.node[1098].veinsmobility,15.65,0,27311.5,27375.5,127.894,276.717,63.5
RSUExampleScenario.node[400].veinsmobility,22.5,0,27106,27376,557.041,1292.92,269.5
RSUExampleScenario.node[748].veinsmobility,22.6747,-1.15019,27205,27376,464.278,1293.81,170.5
RSUExampleScenario.node[655].veinsmobility,21.2327,0,27180,27377,494.571,1403.04,196.5
RSUExampleScenario.node[776].veinsmobility,15.9877,0,27213.5,27377,330.755,975.897,163
RSUExampleScenario.node[733].veinsmobility,18.5436,0,27202,27377,354.367,980.321,174.5
RSUExampleScenario.node[803].veinsmobility,18.9941,0,27224,27377.5,358.619,909.875,153
RSUExampleScenario.node[488].veinsmobility,21.3977,0,27130.5,27378.5,546.622,1303.93,247.5
RSUExampleScenario.node[1263].veinsmobility,11.3846,-4.85001,27359.5,27378.5,56.4112,137.405,18.5
RSUExampleScenario.node[1006].veinsmobility,16.5,0,27286.5,27378.5,230.079,796.949,91.5
RSUExampleScenario.node[512].veinsmobility,15.1499,0,27137.5,27379,525.094,1737.45,241
RSUExampleScenario.node[924].veinsmobility,16.25,0,27260,27379,251.101,625.842,118.5
RSUExampleScenario.node[896].veinsmobility,16.25,0,27251,27379,253.429,633.456,127.5
RSUExampleScenario.node[1077].veinsmobility,16.9,6.9,27306,27379,214.362,1037.06,72.5
RSUExampleScenario.node[421].veinsmobility,18.1687,0,27111.5,27379.5,559.02,1556.43,267.5
RSUExampleScenario.node[455].veinsmobility,14.85,0,27120,27380,573.65,1911.97,259.5
RSUExampleScenario.node[852].veinsmobility,19.2605,0,27235.5,27380,333.08,916.635,144
RSUExampleScenario.node[1093].veinsmobility,16.5619,1.74877,27310.5,27380,205.422,797.91,69
RSUExampleScenario.node[671].veinsmobility,18.3904,0,27181.5,27380,463.924,1557.27,198
RSUExampleScenario.node[242].veinsmobility,17.7754,0,27065,27380,604.557,1561.89,314.5
RSUExampleScenario.node[601].veinsmobility,22.0473,0,27162.5,27380.5,497.502,1283.75,217.5
RSUExampleScenario.node[836].veinsmobility,15.5,0,27231,27380.5,284.078,989.205,149
RSUExampleScenario.node[1069].veinsmobility,16.25,0,27303.5,27380.5,187.487,622.012,76.5
RSUExampleScenario.node[597].veinsmobility,21.5185,0,27161.5,27381,529.02,1408.21,219
RSUExampleScenario.node[897].veinsmobility,18.7761,0,27251.5,27381.5,294.453,976.833,129.5
RSUExampleScenario.node[916].veinsmobility,18.6441,0,27257,27381.5,311.576,909.125,124
RSUExampleScenario.node[708].veinsmobility,19.25,0,27192,27381.5,454.055,1558.14,189
RSUExampleScenario.node[1084].veinsmobility,17.1,6.9,27308,27381.5,223.285,1037.92,73
RSUExampleScenario.node[1047].veinsmobility,16.25,-2.50756,27298,27382,205.464,626.514,83.5
RSUExampleScenario.node[893].veinsmobility,16.25,0,27250.5,27382,259.413,666.04,131
RSUExampleScenario.node[732].veinsmobility,21.3516,0,27202,27382.5,426.638,1290.37,180
RSUExampleScenario.node[1018].veinsmobility,16.25,-0.472919,27290.5,27382.5,216.169,658.934,91.5
RSUExampleScenario.node[895].veinsmobility,19.25,0,27251,27382.5,292.221,991.59,131
RSUExampleScenario.node[393].veinsmobility,20.582,-3.52903,27105,27383,598.975,1435.69,277.5
RSUExampleScenario.node[564].veinsmobility,22.0241,-1.55375,27151.5,27383,548.274,1420.74,231
RSUExampleScenario.node[991].veinsmobility,16.4708,0,27281.5,27383.5,229.675,660.065,101.5
RSUExampleScenario.node[596].veinsmobility,18.1622,0,27161.5,27383.5,484.859,1566.47,221.5
RSUExampleScenario.node[604].veinsmobility,21.325,0,27164,27384,474.939,1293.38,219.5
RSUExampleScenario.node[660].veinsmobility,19.283,0,27180,27385,424.987,1319.95,204.5
RSUExampleScenario.node[376].veinsmobility,16.25,0,27100.5,27385,508.166,1348.08,284
RSUExampleScenario.node[956].veinsmobility,18.15,0,27267.5,27385,282.092,979.849,117
RSUExampleScenario.node[1180].veinsmobility,16.25,6.9,27335.5,27385,160.332,623.799,49
RSUExampleScenario.node[913].veinsmobility,18,0,27256,27385,267.836,999.459,128.5
RSUExampleScenario.node[1287].veinsmobility,16.25,6.9,27364,27385.5,85.1292,283.044,21
RSUExampleScenario.node[781].veinsmobility,21.2089,0,27216,27385.5,431.669,1280.48,169
RSUExampleScenario.node[912].veinsmobility,18.1483,0,27255.5,27385.5,314.364,906.757,129.5
RSUExampleScenario.node[947].veinsmobility,19.25,0,27265.5,27385.5,291.775,984.203,119.5
RSUExampleScenario.node[802].veinsmobility,21.3461,0,27224,27386.5,417.221,1282.3,162
RSUExampleScenario.node[1002].veinsmobility,18.5801,0,27285,27386.5,281.32,914.375,101
RSUExampleScenario.node[339].veinsmobility,21.3497,-4.36262,27091.5,27387,607.648,1410.75,295
RSUExampleScenario.node[997].veinsmobility,18.15,0,27283,27387,247.255,978.323,103.5
RSUExampleScenario.node[1025].veinsmobility,15,0,27292.5,27387.5,206.673,667.9,94.5
RSUExampleScenario.node[199].veinsmobility,18.0028,0,27053.5,27388,702.389,1681.57,334
RSUExampleScenario.node[1022].veinsmobility,18.2945,0,27291.5,27388.5,247.174,978.625,96.5
RSUExampleScenario.node[979].veinsmobility,16.25,0,27278.5,27388.5,253.183,856.078,109.5
RSUExampleScenario.node[679].veinsmobility,16.4442,-0.57465,27184,27389,447.779,1307.33,204.5
RSUExampleScenario.node[741].veinsmobility,20.6854,0,27204,27389,449.829,1285.84,184.5
RSUExampleScenario.node[801].veinsmobility,18.75,0,27223,27389,454.634,1610.35,165.5
RSUExampleScenario.node[1363].veinsmobility,15.65,6.9,27380.5,27389.5,38.3661,105.29,8.5
RSUExampleScenario.node[654].veinsmobility,15,0,27179,27389.5,408.744,1183.46,210
RSUExampleScenario.node[469].veinsmobility,17.3835,0,27122,27390,551.31,1682.93,267.5
RSUExampleScenario.node[1039].veinsmobility,15,0,27295.5,27390,197.291,671.799,94
RSUExampleScenario.node[998].veinsmobility,16.9,0,27283.5,27390,243.611,859.386,106
RSUExampleScenario.node[190].veinsmobility,16,0,27051,27391,654.516,1733.14,339.5
RSUExampleScenario.node[1015].veinsmobility,16.25,0,27290,27391,223.056,858.884,100.5
RSUExampleScenario.node[203].veinsmobility,16.4151,0,27054.5,27392.5,684.272,1712.38,337.5
RSUExampleScenario.node[369].veinsmobility,15.65,0,27099.5,27392.5,608.236,1847.69,292.5
RSUExampleScenario.node[1033].veinsmobility,16.9,0,27294,27392.5,224.55,862.969,98
RSUExampleScenario.node[253].veinsmobility,16.9086,0,27069,27393.5,673.207,1874.11,324
RSUExampleScenario.node[701].veinsmobility,16.2303,0,27189.5,27394,367.203,905.427,204
RSUExampleScenario.node[988].veinsmobility,19.25,0,27281,27394,257.63,766.679,112.5
RSUExampleScenario.node[1012].veinsmobility,20.6563,0,27288.5,27394,256.999,765.267,105
RSUExampleScenario.node[977].veinsmobility,18.9382,0,27276.5,27394.5,269.534,767.423,117.5
RSUExampleScenario.node[1003].veinsmobility,18.8958,0,27285.5,27394.5,259.504,767.632,108.5
RSUExampleScenario.node[871].veinsmobility,15.65,0,27241,27395,400.025,1469.53,153.5
RSUExampleScenario.node[577].veinsmobility,16.75,0,27155.5,27395.5,520.541,1475.48,239.5
RSUExampleScenario.node[218].veinsmobility,16.4568,0,27058.5,27395.5,719.404,1854.4,336.5
RSUExampleScenario.node[1040].veinsmobility,18.8011,0,27296,27395.5,241.78,772.876,99
RSUExampleScenario.node[1005].veinsmobility,18.396,0,27286,27396,262.399,783.02,109.5
RSUExampleScenario.node[550].veinsmobility,22.1973,-0.572325,27148,27396,591.338,1602.03,247.5
RSUExampleScenario.node[1337].veinsmobility,16.25,6.9,27375.5,27397,81.421,282.548,21
RSUExampleScenario.node[1045].veinsmobility,19.6085,0,27297.5,27397,235.328,769.526,99
RSUExampleScenario.node[1066].veinsmobility,19.25,0,27303,27397,217.11,765.506,93.5
RSUExampleScenario.node[538].veinsmobility,15.0988,0,27145,27397.5,535.782,1852.37,252
RSUExampleScenario.node[625].veinsmobility,22.2922,0,27169,27397.5,539.849,1626.93,228
RSUExampleScenario.node[1042].veinsmobility,20.8131,0,27296.5,27398,220.768,589.415,101
RSUExampleScenario.node[1034].veinsmobility,18.3053,0,27294,27398,236.622,772.355,103.5
RSUExampleScenario.node[921].veinsmobility,15.65,0,27259.5,27398.5,294.572,690.618,138.5
RSUExampleScenario.node[689].veinsmobility,16.4701,0,27186,27398.5,527.967,1867.69,212
RSUExampleScenario.node[1102].veinsmobility,19.6292,0,27312,27398.5,214.871,774.954,86
RSUExampleScenario.node[1107].veinsmobility,18.7222,0,27313.5,27398.5,214.262,774.041,84.5
RSUExampleScenario.node[1294].veinsmobility,15.7709,4.68577,27365.5,27399,93.7297,336.21,33
RSUExampleScenario.node[636].veinsmobility,16.9,0,27171,27399,544.468,1850.86,227.5
RSUExampleScenario.node[1120].veinsmobility,18.2598,1.4549,27316.5,27399.5,200.287,772.96,82.5
RSUExampleScenario.node[917].veinsmobility,15.65,0,27257.5,27400,286.591,687.698,142
RSUExampleScenario.node[722].veinsmobility,16.8233,0,27199.5,27400,524.447,1850.62,200
RSUExampleScenario.node[125].veinsmobility,16.25,-1.19527,27035.5,27400,741.013,1868.13,364
RSUExampleScenario.node[1129].veinsmobility,18.9544,1.6393,27319.5,27400,205.77,789.319,80
RSUExampleScenario.node[1090].veinsmobility,18.3074,0,27309.5,27400,214.407,769.741,90
RSUExampleScenario.node[1137].veinsmobility,15.4383,0,27322.5,27400.5,219.417,695.291,77.5
RSUExampleScenario.node[686].veinsmobility,16.9,0,27185.5,27400.5,516.915,1850.41,214.5
RSUExampleScenario.node[1147].veinsmobility,18.9027,0,27325.5,27400.5,201.136,763.745,74.5
RSUExampleScenario.node[1335].veinsmobility,15.5639,6.75,27375,27401,79.2802,326.182,25.5
RSUExampleScenario.node[1013].veinsmobility,15.6651,0,27289.5,27401.5,230.403,687.905,111.5
RSUExampleScenario.node[1237].veinsmobility,22.7092,1.75824,27351,27401.5,166.223,477.482,50
RSUExampleScenario.node[763].veinsmobility,15.7778,0,27209,27401.5,512.914,1846.54,192
RSUExampleScenario.node[950].veinsmobility,19.9137,0,27266.5,27401.5,371.892,1420.28,134.5
RSUExampleScenario.node[1109].veinsmobility,18.9049,0,27314,27401.5,222.349,793.006,87
RSUExampleScenario.node[959].veinsmobility,15.3958,-0.259918,27268,27402,272.096,691.067,133.5
RSUExampleScenario.node[696].veinsmobility,16.25,0,27187.5,27402,523.093,1871.57,214
RSUExampleScenario.node[309].veinsmobility,16.0784,0,27084,27402,664.133,1856.43,317.5
RSUExampleScenario.node[1171].veinsmobility,19.25,0.95437,27332,27402,201.992,776.133,69.5
RSUExampleScenario.node[1158].veinsmobility,18.2387,0,27329,27402.5,194.189,765.303,73
RSUExampleScenario.node[759].veinsmobility,16.745,0,27208,27403,504.31,1856.29,194.5
RSUExampleScenario.node[295].veinsmobility,15.3567,0,27079.5,27403,661.882,1627.84,323
RSUExampleScenario.node[548].veinsmobility,16.25,0,27147.5,27403.5,565.448,1857.88,255.5
RSUExampleScenario.node[1203].veinsmobility,18.75,3.32747,27343.5,27403.5,198.43,763.659,59.5
RSUExampleScenario.node[1149].veinsmobility,15.4383,0,27326.5,27404,207.66,693.674,77
RSUExampleScenario.node[326].veinsmobility,15.9503,0,27089.5,27404,647.225,1857.55,314
RSUExampleScenario.node[1155].veinsmobility,15.3534,0,27328.5,27404.5,205.591,694.84,75.5
RSUExampleScenario.node[1346].veinsmobility,16.3001,6.11764,27377.5,27405,81.0246,342.922,27
RSUExampleScenario.node[1123].veinsmobility,18,0,27318,27405,209.981,785.466,86.5
RSUExampleScenario.node[1213].veinsmobility,16.5173,2.76434,27344.5,27405.5,190.802,693.184,60.5
RSUExampleScenario.node[1153].veinsmobility,15.8072,1.80342,27327.5,27405.5,222.975,692.378,77.5
RSUExampleScenario.node[987].veinsmobility,16.322,0,27281,27405.5,269.583,853.778,124
RSUExampleScenario.node[1379].veinsmobility,16.9,6.9,27385.5,27406.5,85.2013,284.088,20.5
RSUExampleScenario.node[1159].veinsmobility,18,0,27330,27406.5,200.473,767.924,76
RSUExampleScenario.node[1028].veinsmobility,15.85,0,27293,27407,243.679,662.611,113.5
RSUExampleScenario.node[1164].veinsmobility,16.0354,0,27330.5,27407,220.799,696.765,76
RSUExampleScenario.node[791].veinsmobility,18.2222,0,27220.5,27407,443.315,1302.32,186
RSUExampleScenario.node[1189].veinsmobility,15.6639,2.14392,27338,27407.5,178.484,690.869,69
RSUExampleScenario.node[1055].veinsmobility,16.9,0,27300,27408,255.012,758.151,107.5
RSUExampleScenario.node[1254].veinsmobility,18.5111,5.70921,27356,27408,179.012,768.519,51.5
RSUExampleScenario.node[809].veinsmobility,19.25,0,27225,27408,413.161,1295.14,182.5
RSUExampleScenario.node[1221].veinsmobility,18,5.47949,27347.5,27408,177.756,772.154,60
RSUExampleScenario.node[1243].veinsmobility,16.9,6.9,27352.5,27408.5,186.939,693.336,55.5
RSUExampleScenario.node[1036].veinsmobility,16.9,0,27295,27408.5,230.954,489.358,113
RSUExampleScenario.node[820].veinsmobility,18.0694,0,27227.5,27409,411.954,1305.04,181
RSUExampleScenario.node[965].veinsmobility,16.25,0,27270,27409.5,304.229,890.715,139
RSUExampleScenario.node[1060].veinsmobility,18.2747,0,27301,27410,260.06,886.956,108.5
RSUExampleScenario.node[752].veinsmobility,16.25,0,27206,27410,408.893,1074.85,203.5
RSUExampleScenario.node[957].veinsmobility,15.1811,0,27268,27410.5,260.372,643.781,142
