Module,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-14:10:11-11244_maxSpeed,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-14:10:11-11244_minSpeed,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-14:10:11-11244_startTime,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-14:10:11-11244_stopTime,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-14:10:11-11244_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-14:10:11-11244_totalDistance,/veins-4.4/examples/pveins_providencia/results/nodebug-0.sca_nodebug-0-20170522-14:10:11-11244_totalTime
RSUExampleScenario.node[849].veinsmobility,15.1386,0,27235,27304.5,171.134,490.175,69
RSUExampleScenario.node[799].veinsmobility,14.8604,0,27222.5,27305,161.517,481.228,82
RSUExampleScenario.node[899].veinsmobility,16.25,6.9,27252,27305,182.789,693.686,52.5
RSUExampleScenario.node[918].veinsmobility,19.5437,6.9,27257.5,27305,185.489,784.204,47
RSUExampleScenario.node[531].veinsmobility,16.2554,0,27144,27305.5,284.066,646.332,161
RSUExampleScenario.node[914].veinsmobility,18,6.9,27256,27305.5,165.301,769.222,49
RSUExampleScenario.node[527].veinsmobility,19.8636,0,27143,27307,325.174,678.441,163.5
RSUExampleScenario.node[946].veinsmobility,15.1824,5.4,27265.5,27307,126.972,489.613,41
RSUExampleScenario.node[859].veinsmobility,19,-4.7,27239,27307.5,222.677,886.824,68
RSUExampleScenario.node[621].veinsmobility,16.25,0,27167.5,27308,349.243,1125.98,140
RSUExampleScenario.node[810].veinsmobility,15.7324,0,27225.5,27308.5,186.525,643.971,82.5
RSUExampleScenario.node[545].veinsmobility,18.4031,0,27147,27308.5,316.711,678.19,161
RSUExampleScenario.node[773].veinsmobility,16.25,0,27211.5,27309.5,247.723,875.917,97.5
RSUExampleScenario.node[1001].veinsmobility,18.418,6.02666,27285,27310,86.5211,335.799,24.5
RSUExampleScenario.node[933].veinsmobility,18.1259,6.9,27262,27310,171.532,768.685,47.5
RSUExampleScenario.node[634].veinsmobility,18.8831,0,27170.5,27310.5,282.179,685.317,139.5
RSUExampleScenario.node[272].veinsmobility,15.0639,0,27074.5,27312,434.303,860.007,237
RSUExampleScenario.node[938].veinsmobility,18.8958,6.9,27263.5,27312.5,176.75,782.959,48.5
RSUExampleScenario.node[905].veinsmobility,16.25,6.9,27253.5,27314.5,177.271,860.106,60.5
RSUExampleScenario.node[526].veinsmobility,17.2737,0,27142,27316,381.109,1277.77,173.5
RSUExampleScenario.node[66].veinsmobility,21.9324,0,27019,27316,596.715,1319.75,296.5
RSUExampleScenario.node[618].veinsmobility,19,0,27167,27316,309.211,893.613,148.5
RSUExampleScenario.node[620].veinsmobility,19.75,0,27167.5,27317,397.509,1416.35,149
RSUExampleScenario.node[1008].veinsmobility,21.25,6.9,27287,27317.5,142.719,495.61,30
RSUExampleScenario.node[474].veinsmobility,16.3391,0,27124.5,27318,411.612,1072.87,193
RSUExampleScenario.node[341].veinsmobility,16.2617,0,27092.5,27318,441.752,1320.85,225
RSUExampleScenario.node[14].veinsmobility,18.5,0,27006,27318,634.317,1604.53,311.5
RSUExampleScenario.node[940].veinsmobility,16.25,7.1,27264,27318.5,175.887,748.947,54
RSUExampleScenario.node[301].veinsmobility,22.5479,0,27080,27319.5,458.012,1113.06,239
RSUExampleScenario.node[116].veinsmobility,16.25,0,27033.5,27320,552.794,1303.99,286
RSUExampleScenario.node[756].veinsmobility,21.5384,-0.434845,27207.5,27320,277.217,690.451,112
RSUExampleScenario.node[761].veinsmobility,18,0,27208.5,27320.5,336.927,1415.13,111.5
RSUExampleScenario.node[268].veinsmobility,15,0,27073.5,27321,454.053,1338.96,247
RSUExampleScenario.node[460].veinsmobility,15.4937,-0.753869,27120.5,27322,415.381,1074.75,201
RSUExampleScenario.node[510].veinsmobility,21.25,-1.62964,27136.5,27322,426.051,1116.53,185
RSUExampleScenario.node[397].veinsmobility,18.5,0,27106,27322.5,446.57,1219.47,216
RSUExampleScenario.node[780].veinsmobility,17.4737,0,27215.5,27323,316.52,1066.44,107
RSUExampleScenario.node[838].veinsmobility,17.5,0,27231,27323,275.834,865.68,91.5
RSUExampleScenario.node[509].veinsmobility,16.65,0,27136.5,27323.5,418.95,1321.59,186.5
RSUExampleScenario.node[319].veinsmobility,21.3445,-12.875,27086.5,27323.5,563.076,1113.08,236.5
RSUExampleScenario.node[804].veinsmobility,20.3636,0,27224.5,27323.5,245.15,675.619,98.5
RSUExampleScenario.node[935].veinsmobility,16.7744,6.9,27263,27323.5,179.572,855.123,60
RSUExampleScenario.node[539].veinsmobility,19.25,0,27145,27324,377.892,1004.87,178.5
RSUExampleScenario.node[615].veinsmobility,19.25,0,27167,27324.5,347.503,1002.74,157
RSUExampleScenario.node[576].veinsmobility,15,0,27155,27324.5,371.005,1117.85,169
RSUExampleScenario.node[505].veinsmobility,15,0,27136,27325,388.212,1371.73,188.5
RSUExampleScenario.node[628].veinsmobility,19.2079,0,27169.5,27325,299.589,676.529,155
RSUExampleScenario.node[123].veinsmobility,15.7087,0,27035,27325.5,519.04,1070.86,290
RSUExampleScenario.node[599].veinsmobility,17.0236,0,27162,27325.5,371.527,1069.76,163
RSUExampleScenario.node[735].veinsmobility,16.25,0,27202.5,27327,243.825,648.297,124
RSUExampleScenario.node[711].veinsmobility,16.3133,0,27194,27327,274.68,635.205,132.5
RSUExampleScenario.node[749].veinsmobility,16.6902,0,27205,27327,249.811,668.13,121.5
RSUExampleScenario.node[118].veinsmobility,15.2057,0,27034,27327.5,515.096,1076.78,293
RSUExampleScenario.node[371].veinsmobility,16.25,0,27099.5,27328,463.069,1304.22,228
RSUExampleScenario.node[506].veinsmobility,16.25,0,27136,27328,372.944,902.84,191.5
RSUExampleScenario.node[828].veinsmobility,15.65,2.42968,27229.5,27328,283.666,1069.77,98
RSUExampleScenario.node[694].veinsmobility,18.6824,0,27186.5,27328.5,322.04,677.151,141.5
RSUExampleScenario.node[78].veinsmobility,16.25,0,27023,27328.5,646.442,2063.63,305
RSUExampleScenario.node[573].veinsmobility,18,0,27154.5,27328.5,352.262,991.641,173.5
RSUExampleScenario.node[746].veinsmobility,16.25,0,27204.5,27328.5,325.979,1037.33,123.5
RSUExampleScenario.node[287].veinsmobility,16.9,0,27078,27329,509.169,1310.86,250.5
RSUExampleScenario.node[890].veinsmobility,15,0,27249,27329,209.495,635.106,79.5
RSUExampleScenario.node[613].veinsmobility,18.011,0,27166.5,27329,326.926,994.868,162
RSUExampleScenario.node[666].veinsmobility,15.65,0,27180.5,27329.5,265.356,636.85,148.5
RSUExampleScenario.node[716].veinsmobility,15.2666,0,27198,27329.5,248.256,635.882,131
RSUExampleScenario.node[632].veinsmobility,19.302,0,27170,27329.5,372.623,1010.8,159
RSUExampleScenario.node[964].veinsmobility,16.9673,6.9,27269.5,27329.5,194.033,860.093,59.5
RSUExampleScenario.node[778].veinsmobility,19.1615,0,27215.5,27330,284.533,679.317,114
RSUExampleScenario.node[406].veinsmobility,16.6,0,27108,27330,467.594,1288.39,221.5
RSUExampleScenario.node[863].veinsmobility,16,0,27239.5,27330,257.675,864.087,90
RSUExampleScenario.node[445].veinsmobility,16.1389,0,27118,27330.5,447.961,1304.18,212
RSUExampleScenario.node[7].veinsmobility,16.25,-2.48062,27002.5,27330.5,688.992,2060.44,327.5
RSUExampleScenario.node[903].veinsmobility,16.8538,0,27252.5,27330.5,252.859,875.015,77.5
RSUExampleScenario.node[936].veinsmobility,16.3991,1.60633,27263.5,27331,185.923,641.262,67
RSUExampleScenario.node[345].veinsmobility,17.1053,0,27094,27331,545.491,1736.66,236.5
RSUExampleScenario.node[246].veinsmobility,21.25,0,27067,27331,710.632,2636.37,263.5
RSUExampleScenario.node[726].veinsmobility,14.7947,0,27200,27331.5,246.007,655.764,131
RSUExampleScenario.node[808].veinsmobility,15.85,0,27225,27331.5,221.98,645.623,106
RSUExampleScenario.node[222].veinsmobility,16.25,0,27059.5,27332.5,578.37,1736.79,272.5
RSUExampleScenario.node[672].veinsmobility,15.4902,0,27182,27333,315.942,680.733,150.5
RSUExampleScenario.node[934].veinsmobility,16.25,0,27262.5,27333,177.393,640.554,70
RSUExampleScenario.node[929].veinsmobility,16.4021,0,27261.5,27333,179.734,637.3,71
RSUExampleScenario.node[883].veinsmobility,15.0405,1.58006,27245.5,27333,246.784,864.114,87
RSUExampleScenario.node[641].veinsmobility,18,0,27172.5,27333.5,365.379,1099.02,160.5
RSUExampleScenario.node[787].veinsmobility,15.0875,0,27218.5,27333.5,228.823,637.277,114.5
RSUExampleScenario.node[1095].veinsmobility,6.81939,0,27310.5,27334,37.4206,108.711,23
RSUExampleScenario.node[723].veinsmobility,16.5145,0,27199.5,27334,292.933,680.98,134
RSUExampleScenario.node[981].veinsmobility,15.2261,4.84475,27279,27335,164.625,637.875,55.5
RSUExampleScenario.node[969].veinsmobility,15.65,0,27272,27335,171.525,634.233,62.5
RSUExampleScenario.node[565].veinsmobility,16.25,0,27151.5,27335,444.294,1304.49,183
RSUExampleScenario.node[764].veinsmobility,16.3892,0,27209,27335.5,276.899,683.524,126
RSUExampleScenario.node[365].veinsmobility,16.25,0,27098.5,27335.5,481.676,1305.98,236.5
RSUExampleScenario.node[184].veinsmobility,21.25,0,27050,27336,559.839,1446.25,285.5
RSUExampleScenario.node[915].veinsmobility,16,0,27257,27336.5,244.253,846.306,79
RSUExampleScenario.node[939].veinsmobility,16.25,0,27263.5,27336.5,223.187,889.443,72.5
RSUExampleScenario.node[983].veinsmobility,16.4854,2.88132,27280,27337,170.344,634.431,56.5
RSUExampleScenario.node[999].veinsmobility,15.1152,6.22787,27284,27337,159.295,605.579,52.5
RSUExampleScenario.node[874].veinsmobility,16.528,0,27241.5,27337.5,245.533,679.913,95.5
RSUExampleScenario.node[1011].veinsmobility,16.6527,6.9,27288.5,27337.5,154.311,635.439,48.5
RSUExampleScenario.node[766].veinsmobility,16,0,27209,27338,300.104,898.143,128.5
RSUExampleScenario.node[970].veinsmobility,16.9371,1.00473,27273,27338,218.876,867.89,64.5
RSUExampleScenario.node[283].veinsmobility,21.25,0,27077,27339.5,542.496,1455.89,262
RSUExampleScenario.node[986].veinsmobility,15.9581,5.92351,27280.5,27339.5,173.649,660.925,58.5
RSUExampleScenario.node[990].veinsmobility,14.8017,6.46771,27281.5,27339.5,155.468,668.688,57.5
RSUExampleScenario.node[930].veinsmobility,15.0177,0,27261.5,27339.5,222.691,875.451,77.5
RSUExampleScenario.node[750].veinsmobility,15.85,0,27205.5,27339.5,274.349,1060.31,133.5
RSUExampleScenario.node[598].veinsmobility,21.1571,0,27162,27341,431.148,1442.91,178.5
RSUExampleScenario.node[978].veinsmobility,15.4299,3.5,27277,27341,198.464,862.072,63.5
RSUExampleScenario.node[501].veinsmobility,17.8665,0,27135,27342,434.016,1496.95,206.5
RSUExampleScenario.node[661].veinsmobility,15.3179,0,27180,27342.5,343.55,1039.73,162
RSUExampleScenario.node[635].veinsmobility,22.6172,0,27170.5,27342.5,435.515,1437.03,171.5
RSUExampleScenario.node[308].veinsmobility,22.6547,0,27083.5,27343.5,477.219,1154.77,259.5
RSUExampleScenario.node[728].veinsmobility,16.25,0,27200.5,27343.5,325.802,1141.68,142.5
RSUExampleScenario.node[433].veinsmobility,21.8115,0,27115.5,27344,502.47,1441.33,228
RSUExampleScenario.node[882].veinsmobility,16,0,27245.5,27344,236.638,754.182,98
RSUExampleScenario.node[496].veinsmobility,15.0988,0,27134,27345,438.313,1354.04,210.5
RSUExampleScenario.node[332].veinsmobility,21.7701,-2.60088,27090.5,27345.5,485.454,1135.93,254.5
RSUExampleScenario.node[602].veinsmobility,22.4863,0,27163,27345.5,463.832,1300.97,182
RSUExampleScenario.node[737].veinsmobility,16.0406,0,27203,27345.5,321.211,1152.82,142
RSUExampleScenario.node[585].veinsmobility,16.25,0,27158.5,27346,419.216,1356.04,187
RSUExampleScenario.node[868].veinsmobility,14.15,0,27240,27346.5,223.215,677.233,106
RSUExampleScenario.node[961].veinsmobility,16.25,0,27269,27347.5,203.224,678.923,78
RSUExampleScenario.node[351].veinsmobility,21.1969,-2.5627,27095,27348.5,478.798,1155.03,253
RSUExampleScenario.node[822].veinsmobility,15.8202,0,27229,27350,271.176,988.713,120.5
RSUExampleScenario.node[490].veinsmobility,21.9457,0,27132.5,27351,468.148,1149.52,218
RSUExampleScenario.node[558].veinsmobility,16.25,0,27150,27351,457.621,1338.08,200.5
RSUExampleScenario.node[364].veinsmobility,22.5,-5.0917,27098,27351,602.813,1250.76,252.5
RSUExampleScenario.node[1009].veinsmobility,16.75,0,27287,27351,243.622,881.305,63.5
RSUExampleScenario.node[572].veinsmobility,18.5,0,27153.5,27351.5,452.126,1490.26,197.5
RSUExampleScenario.node[795].veinsmobility,16.05,0,27221.5,27351.5,271.275,813.311,129.5
RSUExampleScenario.node[853].veinsmobility,15.65,0,27236.5,27353,262.079,987.648,116
RSUExampleScenario.node[569].veinsmobility,21.6053,0,27152.5,27355,426.726,1066.89,202
RSUExampleScenario.node[1037].veinsmobility,16.6964,5.7,27295,27355,198.447,875.987,59.5
RSUExampleScenario.node[535].veinsmobility,22.7091,-0.721795,27144,27355.5,550.766,1250.38,211
RSUExampleScenario.node[710].veinsmobility,18.6441,0,27193.5,27355.5,403.588,1498.84,161.5
RSUExampleScenario.node[540].veinsmobility,21.2561,0,27145,27356.5,428.036,1057.38,211
RSUExampleScenario.node[305].veinsmobility,21.1738,-0.835672,27081.5,27356.5,548.512,1320.99,274.5
RSUExampleScenario.node[1175].veinsmobility,15.7641,6.9,27334,27357,71.8197,273.487,22.5
RSUExampleScenario.node[805].veinsmobility,21.9377,0,27224.5,27357,343.132,1082.28,132
RSUExampleScenario.node[684].veinsmobility,16.3724,0,27184.5,27357,398.735,1541.79,172
RSUExampleScenario.node[693].veinsmobility,16.25,0,27186,27358,403.261,1219.55,171.5
RSUExampleScenario.node[624].veinsmobility,21.3516,0,27168.5,27358,476.009,1237.33,189
RSUExampleScenario.node[647].veinsmobility,21.855,0,27175,27358.5,390.858,1067.79,183
RSUExampleScenario.node[829].veinsmobility,16.25,0,27229.5,27359.5,339.655,1118.71,129.5
RSUExampleScenario.node[568].veinsmobility,21.9,0,27152,27360,522.101,1212.62,207.5
RSUExampleScenario.node[834].veinsmobility,21.2767,0,27231,27360,339.964,1059.61,128.5
RSUExampleScenario.node[729].veinsmobility,16.25,0,27200.5,27360,404.336,1520.55,159
RSUExampleScenario.node[770].veinsmobility,21.6254,0,27210.5,27360.5,351.726,1081.31,149.5
RSUExampleScenario.node[886].veinsmobility,21.4218,0,27247.5,27361,294.847,1084.09,113
RSUExampleScenario.node[927].veinsmobility,15.2333,0,27260.5,27361,206.138,452.004,100
RSUExampleScenario.node[848].veinsmobility,20.9329,0,27234.5,27361.5,325.906,1044.83,126.5
RSUExampleScenario.node[703].veinsmobility,15.9143,0,27189.5,27361.5,406.82,1376.45,171.5
RSUExampleScenario.node[1061].veinsmobility,16.75,4.70741,27301,27362,207.528,877.482,60.5
RSUExampleScenario.node[843].veinsmobility,20.9953,0,27232.5,27363,334.827,1075.51,130
RSUExampleScenario.node[788].veinsmobility,16.3812,0,27218.5,27363,288.545,1048.58,144
RSUExampleScenario.node[826].veinsmobility,22.2954,0,27229.5,27363.5,347.757,1079.04,133.5
RSUExampleScenario.node[107].veinsmobility,16.25,0,27030,27364.5,617.467,1467.18,334
RSUExampleScenario.node[774].veinsmobility,21.4558,0,27212.5,27365.5,369.799,1059.12,152.5
RSUExampleScenario.node[926].veinsmobility,19,0,27260.5,27366.5,270.297,862.234,105.5
RSUExampleScenario.node[32].veinsmobility,18.5,0,27012,27366.5,675.063,1472.51,354
RSUExampleScenario.node[1106].veinsmobility,15,6.9,27313.5,27366.5,143.857,674.005,52.5
RSUExampleScenario.node[806].veinsmobility,16.25,0,27225,27366.5,319.794,793.638,141
RSUExampleScenario.node[814].veinsmobility,16.25,0,27226.5,27366.5,282.072,1058.95,139.5
RSUExampleScenario.node[709].veinsmobility,18.5,0,27193.5,27367.5,378.147,974.118,173.5
RSUExampleScenario.node[951].veinsmobility,20.2,0,27267,27367.5,260.481,676.485,100
RSUExampleScenario.node[1063].veinsmobility,16.25,0,27301.5,27367.5,207.244,870.084,65.5
RSUExampleScenario.node[389].veinsmobility,22.419,0,27104.5,27368,551.587,1302.26,263
RSUExampleScenario.node[1094].veinsmobility,15.4399,5.96645,27310.5,27368,152.87,697.548,57
RSUExampleScenario.node[827].veinsmobility,16.25,0,27229.5,27368,298.896,1062.09,138
RSUExampleScenario.node[594].veinsmobility,17.25,0,27160.5,27368.5,417.292,1116.82,207.5
RSUExampleScenario.node[757].veinsmobility,16.5,0,27207.5,27369.5,439.805,1574.34,161.5
RSUExampleScenario.node[653].veinsmobility,19.75,-7.35769,27179,27369.5,412.69,854.009,190
RSUExampleScenario.node[382].veinsmobility,21.615,0,27101.5,27370,544.764,1301.2,268
RSUExampleScenario.node[692].veinsmobility,18.15,0,27186,27370,395.669,976.125,183.5
RSUExampleScenario.node[700].veinsmobility,18.5,0,27189,27370,345.708,775.184,180.5
RSUExampleScenario.node[724].veinsmobility,18.5,0,27199.5,27370,331.389,773.945,170
RSUExampleScenario.node[280].veinsmobility,16.25,0,27076,27370.5,616.334,1582.63,294
RSUExampleScenario.node[251].veinsmobility,16.25,-3.43729,27068,27370.5,640.685,1761.69,302
RSUExampleScenario.node[668].veinsmobility,18.5,0,27181,27370.5,401.172,991.226,189
RSUExampleScenario.node[844].veinsmobility,16.25,0,27233,27370.5,296.844,1009.53,137
RSUExampleScenario.node[559].veinsmobility,19.9139,0,27150.5,27371,494.112,1365.47,220
RSUExampleScenario.node[1072].veinsmobility,15.5,4.46101,27304.5,27371,189.694,880.202,66
RSUExampleScenario.node[771].veinsmobility,21.8855,0,27210.5,27371.5,463.121,1235.32,160.5
RSUExampleScenario.node[714].veinsmobility,18.8764,0,27198,27371.5,382.098,989.8,173
RSUExampleScenario.node[812].veinsmobility,19.2645,0,27226,27371.5,333.923,993.777,145
RSUExampleScenario.node[461].veinsmobility,19.0563,0,27121,27371.5,524.06,1376.68,250
RSUExampleScenario.node[588].veinsmobility,19.1329,0,27159,27371.5,446.369,1141.77,212
RSUExampleScenario.node[400].veinsmobility,22.5,0,27106,27372,545.319,1290.86,265.5
RSUExampleScenario.node[968].veinsmobility,16,0,27271.5,27372,224.481,466.599,100
RSUExampleScenario.node[481].veinsmobility,22.25,-8.0046,27127.5,27372.5,584.482,1301.01,244.5
RSUExampleScenario.node[976].veinsmobility,19.0531,0,27276.5,27372.5,240.621,677.846,95.5
RSUExampleScenario.node[72].veinsmobility,16.25,0,27022,27372.5,706.81,1631.13,350
RSUExampleScenario.node[846].veinsmobility,15.65,0,27233.5,27372.5,290.895,1052.86,138.5
RSUExampleScenario.node[928].veinsmobility,18.8041,0,27261.5,27373,303.425,965.91,111
RSUExampleScenario.node[720].veinsmobility,18.2539,0,27198.5,27373,354.378,979.252,174
RSUExampleScenario.node[755].veinsmobility,17.75,0,27207,27373,360.395,977.994,165.5
RSUExampleScenario.node[971].veinsmobility,16.25,0,27273.5,27373.5,173.237,281.849,99.5
RSUExampleScenario.node[980].veinsmobility,15.65,0,27279,27373.5,161.018,279.421,94
RSUExampleScenario.node[907].veinsmobility,16.8939,0,27254,27373.5,272.2,793.43,119
RSUExampleScenario.node[153].veinsmobility,16.6942,0,27043,27373.5,678.738,1634.66,330
RSUExampleScenario.node[825].veinsmobility,18.8958,0,27229.5,27374,380.23,1362.14,144
RSUExampleScenario.node[1099].veinsmobility,15.1873,3.5,27311.5,27374,189.62,863.672,62
RSUExampleScenario.node[748].veinsmobility,21.7188,0,27205,27375,452.473,1292.35,169.5
RSUExampleScenario.node[354].veinsmobility,21.9097,0,27095.5,27375,576.507,1405.21,279
RSUExampleScenario.node[1098].veinsmobility,15.65,0,27311.5,27375.5,127.894,276.717,63.5
RSUExampleScenario.node[488].veinsmobility,21.3977,0,27130.5,27376,552.434,1300.71,245
RSUExampleScenario.node[655].veinsmobility,21.2327,0,27180,27377,496.529,1403.62,196.5
RSUExampleScenario.node[776].veinsmobility,15.9877,0,27213.5,27377,330.755,975.897,163
RSUExampleScenario.node[733].veinsmobility,18.5436,0,27202,27377,354.367,980.321,174.5
RSUExampleScenario.node[803].veinsmobility,18.9941,0,27224,27377.5,359.076,909.849,153
RSUExampleScenario.node[1263].veinsmobility,11.3846,-4.85001,27359.5,27378.5,56.4112,137.405,18.5
RSUExampleScenario.node[1006].veinsmobility,16.5,0,27286.5,27378.5,230.079,796.949,91.5
RSUExampleScenario.node[601].veinsmobility,21.9404,0,27162.5,27379,494.302,1286.01,216
RSUExampleScenario.node[512].veinsmobility,15.1499,0,27137.5,27379,525.094,1737.45,241
RSUExampleScenario.node[924].veinsmobility,16.25,0,27260,27379,251.101,625.842,118.5
RSUExampleScenario.node[896].veinsmobility,16.25,0,27251,27379,253.264,633.432,127.5
RSUExampleScenario.node[421].veinsmobility,18.1687,0,27111.5,27379.5,559.02,1556.43,267.5
RSUExampleScenario.node[455].veinsmobility,14.85,0,27120,27380,573.65,1911.97,259.5
RSUExampleScenario.node[852].veinsmobility,19.2407,0,27235.5,27380,333.401,916.635,144
RSUExampleScenario.node[1093].veinsmobility,16.5619,1.74877,27310.5,27380,205.422,797.91,69
RSUExampleScenario.node[671].veinsmobility,18.3904,0,27181.5,27380,463.924,1557.27,198
RSUExampleScenario.node[242].veinsmobility,17.7754,0,27065,27380,604.185,1560.67,314.5
RSUExampleScenario.node[1077].veinsmobility,16.9,6.9,27306,27380,233.49,1040.32,73.5
RSUExampleScenario.node[836].veinsmobility,15.5,0,27231,27380.5,284.078,989.205,149
RSUExampleScenario.node[1069].veinsmobility,16.25,0,27303.5,27380.5,187.667,621.947,76.5
RSUExampleScenario.node[604].veinsmobility,21.9181,0,27164,27381,485.955,1298.27,216.5
RSUExampleScenario.node[393].veinsmobility,20.582,-3.52903,27105,27381,591.888,1432.33,275.5
RSUExampleScenario.node[597].veinsmobility,21.5185,0,27161.5,27381,522.597,1412.98,219
RSUExampleScenario.node[897].veinsmobility,18.7761,0,27251.5,27381.5,294.453,976.833,129.5
RSUExampleScenario.node[916].veinsmobility,18.6442,0,27257,27381.5,311.026,909.13,124
RSUExampleScenario.node[708].veinsmobility,19.25,0,27192,27381.5,451.391,1555.99,189
RSUExampleScenario.node[1047].veinsmobility,16.25,0,27298,27382,202.341,623.854,83.5
RSUExampleScenario.node[893].veinsmobility,16.25,0,27250.5,27382,259.413,666.04,131
RSUExampleScenario.node[991].veinsmobility,17.5,0,27281.5,27382,229.96,662.129,100
RSUExampleScenario.node[895].veinsmobility,19.25,0,27251,27382.5,292.898,991.174,131
RSUExampleScenario.node[1084].veinsmobility,17.1,0,27308,27382.5,252.719,1033.25,74
RSUExampleScenario.node[802].veinsmobility,21.2826,0,27224,27383,397.802,1282.57,158.5
RSUExampleScenario.node[564].veinsmobility,22.0241,-1.55375,27151.5,27383,542.423,1425.44,231
RSUExampleScenario.node[596].veinsmobility,18.1622,0,27161.5,27383.5,484.859,1566.47,221.5
RSUExampleScenario.node[732].veinsmobility,21.5093,0,27202,27384,447.207,1288.56,181.5
RSUExampleScenario.node[339].veinsmobility,21.3497,-4.36262,27091.5,27384.5,607.922,1407.47,292.5
RSUExampleScenario.node[1180].veinsmobility,16.25,6.9,27335.5,27384.5,159.644,620.085,48.5
RSUExampleScenario.node[660].veinsmobility,19.283,0,27180,27385,424.987,1319.95,204.5
RSUExampleScenario.node[376].veinsmobility,16.25,0,27100.5,27385,508.166,1348.08,284
RSUExampleScenario.node[741].veinsmobility,20.7757,0,27204,27385,428.646,1280.84,180.5
RSUExampleScenario.node[956].veinsmobility,18.15,0,27267.5,27385,282.092,979.849,117
RSUExampleScenario.node[1018].veinsmobility,16.25,0,27290.5,27385,215.528,658.103,94
RSUExampleScenario.node[913].veinsmobility,18,0,27256,27385,267.337,998.593,128.5
RSUExampleScenario.node[1287].veinsmobility,16.25,6.9,27364,27385.5,85.1292,283.044,21
RSUExampleScenario.node[781].veinsmobility,21.2517,0,27216,27385.5,417.97,1282.41,169
RSUExampleScenario.node[912].veinsmobility,18.643,0,27255.5,27385.5,315.065,906.745,129.5
RSUExampleScenario.node[947].veinsmobility,19.3649,0,27265.5,27386,294.173,991.422,120
RSUExampleScenario.node[997].veinsmobility,18.15,0,27283,27387,247.255,978.323,103.5
RSUExampleScenario.node[1002].veinsmobility,18.6063,0,27285,27387.5,288.43,916.116,102
RSUExampleScenario.node[199].veinsmobility,18.0028,0,27053.5,27388,702.389,1681.57,334
RSUExampleScenario.node[1022].veinsmobility,18.2945,0,27291.5,27388.5,247.174,978.625,96.5
RSUExampleScenario.node[1025].veinsmobility,15,0,27292.5,27388.5,205.39,668.725,95.5
RSUExampleScenario.node[979].veinsmobility,16.25,0,27278.5,27388.5,251.604,856.291,109.5
RSUExampleScenario.node[679].veinsmobility,16.4442,-0.57465,27184,27389,447.779,1307.33,204.5
RSUExampleScenario.node[1363].veinsmobility,15.65,6.9,27380.5,27389.5,38.3661,105.29,8.5
RSUExampleScenario.node[654].veinsmobility,15,0,27179,27389.5,408.744,1183.46,210
RSUExampleScenario.node[469].veinsmobility,17.3835,0,27122,27390,551.31,1682.93,267.5
RSUExampleScenario.node[998].veinsmobility,16.9,0,27283.5,27390,233.3,860.91,106
RSUExampleScenario.node[190].veinsmobility,16,0,27051,27391,654.516,1733.14,339.5
RSUExampleScenario.node[801].veinsmobility,18.75,0,27223,27391,446.059,1609.94,167.5
RSUExampleScenario.node[1039].veinsmobility,15,0,27295.5,27391,199.82,672.303,95
RSUExampleScenario.node[1015].veinsmobility,15.8598,0,27290,27391,226.087,858.852,100.5
RSUExampleScenario.node[1033].veinsmobility,16.9,0,27294,27392,223.951,857.08,97.5
RSUExampleScenario.node[203].veinsmobility,16.4151,0,27054.5,27392.5,684.272,1712.38,337.5
RSUExampleScenario.node[369].veinsmobility,15.65,0,27099.5,27392.5,608.236,1847.69,292.5
RSUExampleScenario.node[253].veinsmobility,16.9086,0,27069,27393.5,673.207,1874.11,324
RSUExampleScenario.node[701].veinsmobility,16.2303,0,27189.5,27394,367.203,905.427,204
RSUExampleScenario.node[577].veinsmobility,16.75,0,27155.5,27394,528.394,1477.42,238
RSUExampleScenario.node[988].veinsmobility,19.25,0,27281,27394,257.63,766.679,112.5
RSUExampleScenario.node[1012].veinsmobility,20.6563,0,27288.5,27394,256.999,765.267,105
RSUExampleScenario.node[977].veinsmobility,18.9382,0,27276.5,27394.5,269.534,767.423,117.5
RSUExampleScenario.node[1003].veinsmobility,18.8958,0,27285.5,27394.5,259.504,767.632,108.5
RSUExampleScenario.node[218].veinsmobility,16.4568,0,27058.5,27395.5,719.404,1854.4,336.5
RSUExampleScenario.node[1040].veinsmobility,18.8007,0,27296,27395.5,245.802,773.248,99
RSUExampleScenario.node[538].veinsmobility,15.0988,0,27145,27396,527.993,1846.7,250.5
RSUExampleScenario.node[1005].veinsmobility,18.396,0,27286,27396,262.399,783.02,109.5
RSUExampleScenario.node[550].veinsmobility,22.1973,-0.572325,27148,27396,591.338,1602.03,247.5
RSUExampleScenario.node[1337].veinsmobility,16.25,6.9,27375.5,27397,81.421,282.548,21
RSUExampleScenario.node[871].veinsmobility,15.65,0,27241,27397,400.525,1467.67,155.5
RSUExampleScenario.node[1045].veinsmobility,19.6088,0,27297.5,27397,233.838,753.079,99
