Module,/veins-4.4/examples/pveins_providencia/results/PER 0.5/nodebug-0.sca_nodebug-0-20170526-15:03:57-1112_maxSpeed,/veins-4.4/examples/pveins_providencia/results/PER 0.5/nodebug-0.sca_nodebug-0-20170526-15:03:57-1112_minSpeed,/veins-4.4/examples/pveins_providencia/results/PER 0.5/nodebug-0.sca_nodebug-0-20170526-15:03:57-1112_startTime,/veins-4.4/examples/pveins_providencia/results/PER 0.5/nodebug-0.sca_nodebug-0-20170526-15:03:57-1112_stopTime,/veins-4.4/examples/pveins_providencia/results/PER 0.5/nodebug-0.sca_nodebug-0-20170526-15:03:57-1112_totalCO2Emission,/veins-4.4/examples/pveins_providencia/results/PER 0.5/nodebug-0.sca_nodebug-0-20170526-15:03:57-1112_totalDistance,/veins-4.4/examples/pveins_providencia/results/PER 0.5/nodebug-0.sca_nodebug-0-20170526-15:03:57-1112_totalTime
ProvidenciaExampleScenario.node[2685].veinsmobility,16.3609,0,27392,27462.5,181.511,635.975,70
ProvidenciaExampleScenario.node[2672].veinsmobility,16.9419,2.52507,27390,27462.5,214.177,837.948,72
ProvidenciaExampleScenario.node[2420].veinsmobility,12.6448,0,27357,27463,165.5,294.144,105.5
ProvidenciaExampleScenario.node[2432].veinsmobility,15,0,27359,27463,221.992,638.634,103.5
ProvidenciaExampleScenario.node[2356].veinsmobility,15,0,27347,27463,243.909,642.804,115.5
ProvidenciaExampleScenario.node[2379].veinsmobility,19.4015,0,27349.5,27463,282.287,899.891,113
ProvidenciaExampleScenario.node[1770].veinsmobility,16.25,0,27261,27463.5,388.471,1109.71,202
ProvidenciaExampleScenario.node[1680].veinsmobility,14.8157,0,27249,27463.5,345.404,901.851,214
ProvidenciaExampleScenario.node[1842].veinsmobility,20,0,27272.5,27464.5,361.361,685.331,191.5
ProvidenciaExampleScenario.node[2256].veinsmobility,16.25,0,27333.5,27464.5,254.418,640.241,130.5
ProvidenciaExampleScenario.node[1558].veinsmobility,17.4401,-1.12151,27234,27465,400.148,701.034,230.5
ProvidenciaExampleScenario.node[2538].veinsmobility,15.4645,1.66371,27373.5,27465,211.823,658.15,91
ProvidenciaExampleScenario.node[2437].veinsmobility,15.1389,0,27359.5,27465,234.874,641.822,105
ProvidenciaExampleScenario.node[1809].veinsmobility,14.4,0,27266,27465,355.899,1055.67,198.5
ProvidenciaExampleScenario.node[2495].veinsmobility,16.0686,1.69839,27366,27465.5,262.647,930.013,99
ProvidenciaExampleScenario.node[593].veinsmobility,15.4773,0,27088.5,27465.5,671.026,1870.81,376.5
ProvidenciaExampleScenario.node[1684].veinsmobility,15.3252,0,27250,27466,365.06,1006.66,215.5
ProvidenciaExampleScenario.node[2259].veinsmobility,17.1201,0,27334,27466.5,301.992,693.974,132
ProvidenciaExampleScenario.node[2469].veinsmobility,15.1415,0,27362,27466.5,211.791,647.373,104
ProvidenciaExampleScenario.node[2736].veinsmobility,16.25,0,27400,27466.5,176.05,641.451,66
ProvidenciaExampleScenario.node[2454].veinsmobility,14.9927,0,27360,27467,202.972,677.949,106.5
ProvidenciaExampleScenario.node[2585].veinsmobility,15.7934,1.36977,27379,27467,200.757,661.613,87.5
ProvidenciaExampleScenario.node[1053].veinsmobility,16.1149,0,27157,27467.5,590.138,1377.81,310
ProvidenciaExampleScenario.node[926].veinsmobility,17.2034,0,27136.5,27468,542.966,1085.28,331
ProvidenciaExampleScenario.node[1243].veinsmobility,16.3695,0,27183,27468.5,528.393,1141.37,285
ProvidenciaExampleScenario.node[2153].veinsmobility,16,0,27319,27468.5,289.285,762.569,149
ProvidenciaExampleScenario.node[2546].veinsmobility,15.3549,1.5108,27375,27468.5,210.07,661.467,93
ProvidenciaExampleScenario.node[1252].veinsmobility,16.4508,-5.4037,27184.5,27468.5,588.803,1584.47,283.5
ProvidenciaExampleScenario.node[1377].veinsmobility,17.5,0,27204,27469,518.334,1177.15,264.5
ProvidenciaExampleScenario.node[2557].veinsmobility,14.6859,0,27376,27469,196.774,645.722,92.5
ProvidenciaExampleScenario.node[2738].veinsmobility,16.25,0,27400.5,27469,178.802,633.088,68
ProvidenciaExampleScenario.node[1638].veinsmobility,16.25,0,27244.5,27469,545.712,1690.09,224
ProvidenciaExampleScenario.node[1743].veinsmobility,15.3827,0,27257,27469,368.959,1050.75,211.5
ProvidenciaExampleScenario.node[1606].veinsmobility,16.4608,0,27240,27469.5,513.012,1708.32,229
ProvidenciaExampleScenario.node[1791].veinsmobility,19.4692,0,27264,27470,346.565,683.753,205.5
ProvidenciaExampleScenario.node[1322].veinsmobility,17.7654,-0.62451,27196,27470,560.792,1667.45,273.5
ProvidenciaExampleScenario.node[3088].veinsmobility,9.37164,0.347817,27450,27470.5,43.9449,105.331,20
ProvidenciaExampleScenario.node[2592].veinsmobility,14.8965,0.620472,27380,27470.5,207.178,660.697,90
ProvidenciaExampleScenario.node[1412].veinsmobility,16.3555,0,27209.5,27470.5,523.652,1562.35,260.5
ProvidenciaExampleScenario.node[1642].veinsmobility,16.1979,0,27244.5,27470.5,509.599,1555.68,225.5
ProvidenciaExampleScenario.node[1933].veinsmobility,15.4815,0,27285.5,27470.5,318.123,1021.7,184.5
ProvidenciaExampleScenario.node[3023].veinsmobility,9.93332,0,27441,27471,49.469,118.168,29.5
ProvidenciaExampleScenario.node[2559].veinsmobility,15.3761,0,27376.5,27471,205.88,670.1,94
ProvidenciaExampleScenario.node[2757].veinsmobility,15.723,1.98128,27403.5,27471,182.208,667.056,67
ProvidenciaExampleScenario.node[2428].veinsmobility,18.75,0,27358,27471.5,316.96,1083.71,113
ProvidenciaExampleScenario.node[1357].veinsmobility,15.3715,0,27201.5,27471.5,524.594,1344.9,269.5
ProvidenciaExampleScenario.node[2657].veinsmobility,15.6924,1.6298,27388,27472,190.765,633.823,83.5
ProvidenciaExampleScenario.node[2764].veinsmobility,16.2798,3.5,27404,27472,215.701,906.705,67.5
ProvidenciaExampleScenario.node[1567].veinsmobility,19.385,0,27235,27472.5,445.684,1070.16,237
ProvidenciaExampleScenario.node[2695].veinsmobility,15.4918,0,27393,27472.5,178.707,640.3,79
ProvidenciaExampleScenario.node[2782].veinsmobility,16.2687,1.36034,27406.5,27472.5,177.206,662.742,65.5
ProvidenciaExampleScenario.node[1132].veinsmobility,16.25,0,27168,27472.5,590.083,1273.19,304
ProvidenciaExampleScenario.node[1781].veinsmobility,16.1127,0,27262.5,27472.5,385.535,1049.85,209.5
ProvidenciaExampleScenario.node[1308].veinsmobility,16.7744,0,27193.5,27473,545.86,1353.41,279
ProvidenciaExampleScenario.node[1356].veinsmobility,15.9789,-0.0894291,27201.5,27473,555.275,1566.42,271
ProvidenciaExampleScenario.node[1664].veinsmobility,18.6719,0,27247.5,27474,423.583,683.413,226
ProvidenciaExampleScenario.node[2676].veinsmobility,15.3262,1.6692,27390.5,27474,182.662,649.701,83
ProvidenciaExampleScenario.node[2773].veinsmobility,15.3881,1.9451,27405.5,27474,169.915,635.509,68
ProvidenciaExampleScenario.node[1407].veinsmobility,16.25,0,27208.5,27474,541.77,1563.65,265
ProvidenciaExampleScenario.node[1616].veinsmobility,15.6795,0,27240.5,27474,481.108,1573.75,233
ProvidenciaExampleScenario.node[1914].veinsmobility,18.8412,0,27282.5,27474,479.858,1553.04,191
ProvidenciaExampleScenario.node[1784].veinsmobility,23.0345,0,27262.5,27475,552.032,1244.21,212
ProvidenciaExampleScenario.node[1794].veinsmobility,21.5417,0,27264.5,27475.5,471.491,1086.1,210.5
ProvidenciaExampleScenario.node[2795].veinsmobility,16.1344,2.45116,27408.5,27475.5,169.423,651.785,66.5
ProvidenciaExampleScenario.node[1546].veinsmobility,17.4098,0,27232.5,27475.5,516.479,1578.35,242.5
ProvidenciaExampleScenario.node[1847].veinsmobility,15.1412,0,27273,27475.5,359.763,1039.33,202
ProvidenciaExampleScenario.node[1438].veinsmobility,16,0,27214.5,27476,445.129,895.893,261
ProvidenciaExampleScenario.node[1362].veinsmobility,17.0983,0,27202.5,27476,477.654,1035.99,273
ProvidenciaExampleScenario.node[1768].veinsmobility,15.25,0,27260.5,27476,372.646,794.54,215
ProvidenciaExampleScenario.node[2707].veinsmobility,14.7497,1.69275,27395,27476.5,173.743,652.296,81
ProvidenciaExampleScenario.node[2784].veinsmobility,15.8125,3.5,27406.5,27476.5,220.165,897.271,69.5
ProvidenciaExampleScenario.node[1709].veinsmobility,21.0558,0,27253,27477,452.681,1082.98,223.5
ProvidenciaExampleScenario.node[1532].veinsmobility,17.462,0,27230,27477,521.78,1584.34,246.5
ProvidenciaExampleScenario.node[1716].veinsmobility,16.3962,0,27253.5,27477,496.852,1572.21,223
ProvidenciaExampleScenario.node[1458].veinsmobility,15.6644,0,27218,27477.5,433.709,890.56,259
ProvidenciaExampleScenario.node[2201].veinsmobility,15.502,0,27325.5,27477.5,273.109,702.311,151.5
ProvidenciaExampleScenario.node[651].veinsmobility,15.4266,0,27095,27477.5,705.676,1848.21,382
ProvidenciaExampleScenario.node[1911].veinsmobility,21.3308,0,27281.5,27478,387.533,1068.42,196
ProvidenciaExampleScenario.node[2753].veinsmobility,15.8525,1.73031,27403,27478,171.184,656.285,74.5
ProvidenciaExampleScenario.node[1603].veinsmobility,17.5985,0,27239.5,27478,509.176,1574.79,238
ProvidenciaExampleScenario.node[1599].veinsmobility,16.1933,0,27239,27478,527.83,1542.46,238.5
ProvidenciaExampleScenario.node[1984].veinsmobility,16.078,0,27293.5,27478,357.896,1006.06,184
ProvidenciaExampleScenario.node[1828].veinsmobility,21.5,0,27269.5,27478.5,450.723,1054.7,208.5
ProvidenciaExampleScenario.node[1758].veinsmobility,21.5324,0,27259.5,27478.5,440.709,1086.6,218.5
ProvidenciaExampleScenario.node[1688].veinsmobility,15.7405,0,27250.5,27479,391.855,889.974,228
ProvidenciaExampleScenario.node[2390].veinsmobility,16.4665,0,27351,27479,259.47,689.074,127.5
ProvidenciaExampleScenario.node[1874].veinsmobility,15.8319,0,27276.5,27479,365.78,794.331,202
ProvidenciaExampleScenario.node[1822].veinsmobility,22.3944,0,27268.5,27479.5,462.702,1081.47,210.5
ProvidenciaExampleScenario.node[2060].veinsmobility,18.6877,0,27306,27479.5,329.603,684.527,173
ProvidenciaExampleScenario.node[2329].veinsmobility,15.3479,0,27343,27479.5,253.565,672.881,136
ProvidenciaExampleScenario.node[2091].veinsmobility,20.9317,0,27310.5,27480,342.551,1086.05,169
ProvidenciaExampleScenario.node[1843].veinsmobility,21.2796,0,27272.5,27480,407.452,1036.81,207
ProvidenciaExampleScenario.node[1996].veinsmobility,16.25,0,27296.5,27480,354.774,792.261,183
ProvidenciaExampleScenario.node[2169].veinsmobility,22.7629,0,27321.5,27481,367.653,1071.23,159
ProvidenciaExampleScenario.node[2172].veinsmobility,21.5502,0,27322.5,27481.5,358.01,1070.19,158.5
ProvidenciaExampleScenario.node[2033].veinsmobility,15.8627,0,27301.5,27481.5,326.804,799.901,179.5
ProvidenciaExampleScenario.node[1702].veinsmobility,16.4171,0,27252,27481.5,419.247,1021.83,229
ProvidenciaExampleScenario.node[2339].veinsmobility,14.8684,0,27345,27482,261.102,698.962,136.5
ProvidenciaExampleScenario.node[2995].veinsmobility,16.25,3.26542,27436.5,27482,129.79,456.283,45
ProvidenciaExampleScenario.node[854].veinsmobility,16.25,0,27125.5,27482,667.914,1614.54,356
ProvidenciaExampleScenario.node[2341].veinsmobility,20.9909,0,27345.5,27482.5,329.956,1066.64,136.5
ProvidenciaExampleScenario.node[1325].veinsmobility,21.5007,0,27196,27482.5,500.861,848.752,286
ProvidenciaExampleScenario.node[2235].veinsmobility,16.4733,0,27331,27482.5,330.607,1042.73,151
ProvidenciaExampleScenario.node[1258].veinsmobility,15.9937,-0.440606,27185,27483,529.061,1256.8,297.5
ProvidenciaExampleScenario.node[3025].veinsmobility,16.4992,4.59912,27441,27483.5,124.562,480.27,42
ProvidenciaExampleScenario.node[30].veinsmobility,15.85,0,27006,27483.5,892.715,2685.65,477
ProvidenciaExampleScenario.node[340].veinsmobility,16.25,0,27050.5,27484,746.961,1583.89,433
ProvidenciaExampleScenario.node[1396].veinsmobility,16.25,0,27207,27484,536.785,1554.55,276.5
ProvidenciaExampleScenario.node[1012].veinsmobility,16.25,0,27149.5,27484,629.415,1571.09,334
ProvidenciaExampleScenario.node[3090].veinsmobility,8.73581,0,27450.5,27484.5,48.242,110.264,33.5
ProvidenciaExampleScenario.node[1319].veinsmobility,19.2921,0,27195.5,27484.5,518.517,1055.89,288.5
ProvidenciaExampleScenario.node[2464].veinsmobility,15.3084,0,27361,27485,250.427,707.762,123.5
ProvidenciaExampleScenario.node[3049].veinsmobility,16.25,1.2888,27445.5,27485,121.11,423.168,39
ProvidenciaExampleScenario.node[1922].veinsmobility,16.1628,0,27284,27485,389.946,1030.02,200.5
ProvidenciaExampleScenario.node[2301].veinsmobility,22.3349,-0.285339,27339,27485.5,379.649,1080.83,146
ProvidenciaExampleScenario.node[2614].veinsmobility,17.5,0,27382,27485.5,241.168,705.457,103
ProvidenciaExampleScenario.node[278].veinsmobility,15.4832,0,27041,27486,802.96,1878.29,444.5
ProvidenciaExampleScenario.node[2030].veinsmobility,17.864,0,27301,27486.5,390.671,877.709,185
ProvidenciaExampleScenario.node[2232].veinsmobility,19.6885,0,27330.5,27486.5,362.957,866.895,155.5
ProvidenciaExampleScenario.node[2084].veinsmobility,19.0592,0,27309,27486.5,371.104,975.585,177
ProvidenciaExampleScenario.node[2041].veinsmobility,18.4362,0,27303,27486.5,403.968,972.683,183
ProvidenciaExampleScenario.node[2005].veinsmobility,18.645,0,27298,27486.5,323.073,683.822,188
ProvidenciaExampleScenario.node[2001].veinsmobility,16.1917,0,27297,27486.5,350.319,718.466,189
ProvidenciaExampleScenario.node[1229].veinsmobility,16.3845,0,27181,27487,622.443,1704.2,305.5
ProvidenciaExampleScenario.node[2128].veinsmobility,21.6693,0,27315,27488,383.177,1059.72,172.5
ProvidenciaExampleScenario.node[1547].veinsmobility,17.9005,0,27232.5,27488.5,490.056,1075.63,255.5
ProvidenciaExampleScenario.node[1429].veinsmobility,18.5,0,27213,27488.5,498.055,1124.01,275
ProvidenciaExampleScenario.node[733].veinsmobility,16.25,-1.38779,27107,27488.5,728.528,1638.87,381
ProvidenciaExampleScenario.node[2121].veinsmobility,17.1671,0,27314,27488.5,390.582,1068.49,174
ProvidenciaExampleScenario.node[638].veinsmobility,16.333,-0.214973,27094,27490,662.965,1619.16,395.5
ProvidenciaExampleScenario.node[462].veinsmobility,19.75,0,27068.5,27490,830.656,1817.84,421
ProvidenciaExampleScenario.node[1836].veinsmobility,19.75,0,27271,27490,431.06,877.522,218.5
ProvidenciaExampleScenario.node[2119].veinsmobility,18.5531,0,27313.5,27490,346.057,784.211,176
ProvidenciaExampleScenario.node[1673].veinsmobility,18.5,0,27248.5,27490,443.801,1012.48,241
ProvidenciaExampleScenario.node[2771].veinsmobility,17.2977,5.01959,27405,27490,244.871,1014.78,84.5
ProvidenciaExampleScenario.node[502].veinsmobility,16.0468,0,27074.5,27490.5,703.935,1494.25,415.5
ProvidenciaExampleScenario.node[825].veinsmobility,16.2927,0,27121,27490.5,661.463,1494.26,369
ProvidenciaExampleScenario.node[1708].veinsmobility,18.5,0,27253,27490.5,429.245,999.474,237
ProvidenciaExampleScenario.node[2211].veinsmobility,18.9091,0,27327,27491,340.268,978.604,163.5
ProvidenciaExampleScenario.node[1947].veinsmobility,18.5677,0,27288.5,27491.5,410.79,979.755,202.5
ProvidenciaExampleScenario.node[1898].veinsmobility,18.9044,0,27279,27491.5,398.315,867.904,212
ProvidenciaExampleScenario.node[2413].veinsmobility,19.1551,0,27355.5,27491.5,298.808,852.607,135.5
ProvidenciaExampleScenario.node[1584].veinsmobility,19.1012,0,27237.5,27491.5,467.108,1006.28,253.5
ProvidenciaExampleScenario.node[1217].veinsmobility,15.3,0,27180,27492,573.531,1569.69,311.5
ProvidenciaExampleScenario.node[1311].veinsmobility,16.7978,0,27194.5,27492,581.737,1476.99,297
ProvidenciaExampleScenario.node[3142].veinsmobility,16.25,5.5,27457,27492,119.781,456.043,34.5
ProvidenciaExampleScenario.node[359].veinsmobility,18.1862,0,27053,27492,808.94,2033.41,438.5
ProvidenciaExampleScenario.node[1255].veinsmobility,19.7751,-0.0613022,27185,27492,586.323,1396.53,306.5
ProvidenciaExampleScenario.node[1315].veinsmobility,14.729,0,27194.5,27492.5,483.048,898.787,297.5
ProvidenciaExampleScenario.node[1129].veinsmobility,21.25,0,27168,27492.5,642.09,1280.58,324
ProvidenciaExampleScenario.node[1977].veinsmobility,20.067,0,27293,27492.5,349.166,696.862,199
ProvidenciaExampleScenario.node[2142].veinsmobility,16.4888,0,27317.5,27492.5,341.871,1032.22,174.5
ProvidenciaExampleScenario.node[2276].veinsmobility,18.3703,0,27335.5,27493,320.402,984.567,157
ProvidenciaExampleScenario.node[2575].veinsmobility,19.6535,0,27378,27493,289.067,848.129,114.5
ProvidenciaExampleScenario.node[1821].veinsmobility,19.0109,0,27268.5,27493,418.422,988.689,224
ProvidenciaExampleScenario.node[2667].veinsmobility,16.25,0,27389.5,27493.5,177.739,281.849,103.5
ProvidenciaExampleScenario.node[2660].veinsmobility,15.65,0,27388.5,27493.5,172.95,279.437,104.5
ProvidenciaExampleScenario.node[1983].veinsmobility,19,0,27293.5,27493.5,411.891,964.281,199.5
ProvidenciaExampleScenario.node[2113].veinsmobility,20.3795,0,27313.5,27493.5,335.4,683.263,179.5
ProvidenciaExampleScenario.node[2969].veinsmobility,18.6837,1.09858,27432.5,27493.5,218.102,623.847,60.5
ProvidenciaExampleScenario.node[1959].veinsmobility,18.5589,0,27290.5,27493.5,377.078,857.373,202.5
ProvidenciaExampleScenario.node[1968].veinsmobility,19.399,0,27292,27493.5,418.454,1001.44,201
ProvidenciaExampleScenario.node[1200].veinsmobility,22.1523,0,27178.5,27494,624.528,1301.88,315
ProvidenciaExampleScenario.node[1563].veinsmobility,21.9497,0,27234.5,27494.5,556.994,1289.82,259.5
ProvidenciaExampleScenario.node[2059].veinsmobility,15.6724,0,27305.5,27494.5,372.855,1033.06,188.5
ProvidenciaExampleScenario.node[2694].veinsmobility,15.65,0,27393,27495,167.231,279.19,101.5
ProvidenciaExampleScenario.node[2388].veinsmobility,19.9738,0,27350.5,27495,349.095,1139.63,144
ProvidenciaExampleScenario.node[1839].veinsmobility,19.25,0,27272,27495,421.985,1000.88,222.5
ProvidenciaExampleScenario.node[2261].veinsmobility,16.4195,0,27334,27495.5,306.955,968.601,161
ProvidenciaExampleScenario.node[2264].veinsmobility,16.25,0,27334.5,27495.5,314.386,807.994,160.5
ProvidenciaExampleScenario.node[1459].veinsmobility,18.9802,0,27218,27495.5,500.029,987.613,277
ProvidenciaExampleScenario.node[1183].veinsmobility,19.25,0,27177,27495.5,581.118,1364.36,318
ProvidenciaExampleScenario.node[2097].veinsmobility,18.1972,0,27311,27495.5,386.288,1000.86,184
ProvidenciaExampleScenario.node[969].veinsmobility,22.8815,0,27143.5,27496,610.067,1290.56,352
ProvidenciaExampleScenario.node[1048].veinsmobility,21.9629,0,27155.5,27496,768.399,1984.8,340
ProvidenciaExampleScenario.node[2136].veinsmobility,15.2342,0,27316.5,27496.5,359.862,1004.59,179.5
ProvidenciaExampleScenario.node[2750].veinsmobility,16.25,0,27402.5,27497,164.855,276.998,94
ProvidenciaExampleScenario.node[2071].veinsmobility,19.75,0,27307.5,27497.5,399.409,913.97,189.5
ProvidenciaExampleScenario.node[3127].veinsmobility,19.25,5.5,27455.5,27498,181.716,674.898,42
ProvidenciaExampleScenario.node[2200].veinsmobility,15.6412,0,27325,27498.5,310.715,979.459,173
ProvidenciaExampleScenario.node[1415].veinsmobility,19.25,0,27211,27498.5,553.809,1339.58,287
ProvidenciaExampleScenario.node[2728].veinsmobility,16.4171,0,27398,27498.5,274.384,1017.5,100
ProvidenciaExampleScenario.node[1825].veinsmobility,20.1756,0,27269,27499,455.791,1122.24,229.5
ProvidenciaExampleScenario.node[933].veinsmobility,20.2654,-2.29241,27137,27499,665.823,1412,361.5
ProvidenciaExampleScenario.node[2410].veinsmobility,16.9944,0,27354.5,27499,265.3,623.022,144
ProvidenciaExampleScenario.node[2322].veinsmobility,15.608,0,27342,27500,310.016,993.445,157.5
ProvidenciaExampleScenario.node[2422].veinsmobility,15,0,27357.5,27500,251.95,620.701,142
ProvidenciaExampleScenario.node[846].veinsmobility,21.657,0,27124.5,27500.5,690.326,1402.08,375.5
ProvidenciaExampleScenario.node[3064].veinsmobility,16.25,0,27447.5,27501,124.644,277.625,53
ProvidenciaExampleScenario.node[1005].veinsmobility,22.1,0,27148.5,27501,662.603,1423.31,352
ProvidenciaExampleScenario.node[2429].veinsmobility,16.25,-1.6385,27358,27501,262.283,625.641,142.5
ProvidenciaExampleScenario.node[1963].veinsmobility,18.8058,0,27291,27501,394.2,1151.52,209.5
ProvidenciaExampleScenario.node[2368].veinsmobility,16.1682,0,27348,27501.5,299.269,996.05,153
ProvidenciaExampleScenario.node[2527].veinsmobility,16.3046,0,27371.5,27501.5,255.97,622.722,129.5
ProvidenciaExampleScenario.node[2544].veinsmobility,16.25,0,27374.5,27501.5,253.048,662.304,126.5
ProvidenciaExampleScenario.node[2307].veinsmobility,20.0237,0,27340,27501.5,334.426,1011.21,161
ProvidenciaExampleScenario.node[2147].veinsmobility,16.9615,0,27318,27501.5,362.843,1056.11,183
ProvidenciaExampleScenario.node[1656].veinsmobility,22.5,0,27246.5,27502,542.45,1303,255
ProvidenciaExampleScenario.node[2213].veinsmobility,15.7432,0,27327.5,27502,321.736,989.348,174
ProvidenciaExampleScenario.node[912].veinsmobility,20.0464,0,27134.5,27503,655.097,1402.66,368
ProvidenciaExampleScenario.node[2131].veinsmobility,19.1386,0,27315,27503,385.246,917.999,187.5
ProvidenciaExampleScenario.node[2681].veinsmobility,16.0952,0,27391.5,27503,223.561,620.383,111
ProvidenciaExampleScenario.node[2610].veinsmobility,16.25,0,27381.5,27503,238.701,659.144,121
ProvidenciaExampleScenario.node[1707].veinsmobility,16.1147,-3.02597,27252.5,27503,444.356,910.391,250
ProvidenciaExampleScenario.node[1920].veinsmobility,18.2706,0,27284,27503.5,376.666,993.273,219
ProvidenciaExampleScenario.node[2472].veinsmobility,16,0,27362,27503.5,300.296,868.465,141
ProvidenciaExampleScenario.node[2286].veinsmobility,15.8257,0,27337,27503.5,329.303,1037.1,166
ProvidenciaExampleScenario.node[2865].veinsmobility,16.25,0,27419.5,27504,155.647,279.604,84
ProvidenciaExampleScenario.node[2257].veinsmobility,15.8094,0,27333.5,27504.5,349.846,992.941,170.5
ProvidenciaExampleScenario.node[2499].veinsmobility,15.3534,0,27366.5,27504.5,251.45,624.724,137.5
ProvidenciaExampleScenario.node[2458].veinsmobility,15,0,27360.5,27504.5,253.814,791.175,143.5
ProvidenciaExampleScenario.node[2067].veinsmobility,19.9786,0,27307.5,27504.5,346.974,1004.12,196.5
ProvidenciaExampleScenario.node[2383].veinsmobility,16.1601,-0.868027,27350,27505,330.139,879.001,154.5
ProvidenciaExampleScenario.node[2706].veinsmobility,16.25,0,27394.5,27505,287.918,857.233,110
ProvidenciaExampleScenario.node[2249].veinsmobility,16.3859,-0.790512,27332.5,27505,388.432,1022.18,172
ProvidenciaExampleScenario.node[3102].veinsmobility,16.25,0,27452.5,27505.5,123.04,274.746,52.5
ProvidenciaExampleScenario.node[2633].veinsmobility,16.2368,0,27384.5,27505.5,229.552,661.864,120.5
ProvidenciaExampleScenario.node[2116].veinsmobility,15.3534,0,27313.5,27505.5,402.794,1046.61,191.5
ProvidenciaExampleScenario.node[2230].veinsmobility,18.75,-0.887117,27330,27506,396.482,913.139,175.5
ProvidenciaExampleScenario.node[2644].veinsmobility,15.9457,0,27385.5,27506,242.541,626.277,120
ProvidenciaExampleScenario.node[2654].veinsmobility,15,0,27387.5,27506,230.412,630.487,118
ProvidenciaExampleScenario.node[2489].veinsmobility,15.292,0,27365,27506,265.744,788.804,140.5
ProvidenciaExampleScenario.node[2406].veinsmobility,15.7353,0,27353.5,27507,314.376,983.609,153
ProvidenciaExampleScenario.node[2171].veinsmobility,19.1428,0,27322,27507,398.474,907.374,184.5
ProvidenciaExampleScenario.node[2412].veinsmobility,19.25,-0.489792,27355,27507,318.846,1005.15,151.5
ProvidenciaExampleScenario.node[2363].veinsmobility,16.1741,0,27347.5,27507,360.333,1103.04,159
ProvidenciaExampleScenario.node[2811].veinsmobility,15.2569,0,27411,27507.5,211.338,618.771,96
ProvidenciaExampleScenario.node[2214].veinsmobility,15.65,0,27328,27507.5,379.23,1075.16,179
ProvidenciaExampleScenario.node[3109].veinsmobility,16.25,0,27453,27508,122.475,290.527,54.5
ProvidenciaExampleScenario.node[813].veinsmobility,16.2814,-2.65433,27120,27508,744.281,1864.84,387.5
ProvidenciaExampleScenario.node[2991].veinsmobility,15,1.69491,27436.5,27508,169.538,659.963,71
ProvidenciaExampleScenario.node[2326].veinsmobility,15.6929,0,27342.5,27508,333.95,1042.39,165
ProvidenciaExampleScenario.node[799].veinsmobility,15.6452,0,27118,27508.5,729.17,1845.7,390
ProvidenciaExampleScenario.node[2271].veinsmobility,19.2781,-4.6818,27335,27508.5,382.19,914.304,173
ProvidenciaExampleScenario.node[2640].veinsmobility,15.3534,0,27385,27508.5,230.913,634.071,123
ProvidenciaExampleScenario.node[2925].veinsmobility,15.65,0,27427,27509,149.484,283.929,81.5
ProvidenciaExampleScenario.node[2524].veinsmobility,16.4239,0,27371.5,27509,323.01,1011.39,137
ProvidenciaExampleScenario.node[420].veinsmobility,16.1688,0,27062,27509.5,776.433,1839.64,447
ProvidenciaExampleScenario.node[2853].veinsmobility,15.1385,0,27417.5,27509.5,204.848,660.143,91.5
ProvidenciaExampleScenario.node[2399].veinsmobility,16.25,0,27352,27509.5,358.128,1133.11,157
ProvidenciaExampleScenario.node[2312].veinsmobility,15.608,0,27340.5,27510,348.145,993.972,169
ProvidenciaExampleScenario.node[876].veinsmobility,15.9049,-1.05227,27129,27510,734.153,1862.74,380.5
ProvidenciaExampleScenario.node[2790].veinsmobility,15.173,0,27407.5,27510,211.171,621.596,102
ProvidenciaExampleScenario.node[2817].veinsmobility,15.3329,0,27412,27510.5,200.209,622.095,98
ProvidenciaExampleScenario.node[612].veinsmobility,15.4807,-1.17378,27090.5,27510.5,737.055,1869.22,419.5
ProvidenciaExampleScenario.node[2608].veinsmobility,16.3467,0,27381.5,27510.5,298.871,1015.43,128.5
ProvidenciaExampleScenario.node[631].veinsmobility,16.5789,0,27093,27511,770.698,1766.3,417.5
ProvidenciaExampleScenario.node[2842].veinsmobility,16.2207,0,27415.5,27511,259.635,849.29,95
ProvidenciaExampleScenario.node[2539].veinsmobility,15.85,0,27373.5,27511,336.557,1074.8,137
ProvidenciaExampleScenario.node[2048].veinsmobility,11.8345,0,27304,27511.5,285.449,278.056,207
ProvidenciaExampleScenario.node[867].veinsmobility,15.8753,0,27128,27511.5,670.602,1849.92,383
ProvidenciaExampleScenario.node[3061].veinsmobility,15.65,1.2007,27447,27511.5,157.891,657.857,64
ProvidenciaExampleScenario.node[1998].veinsmobility,17.031,0,27296.5,27511.5,397.379,990.217,214.5
ProvidenciaExampleScenario.node[3427].veinsmobility,13.2791,6.9,27502,27512,30.0598,107.419,9.5
ProvidenciaExampleScenario.node[2523].veinsmobility,16.0774,0,27371,27512,295.987,974.271,140.5
ProvidenciaExampleScenario.node[2496].veinsmobility,15.7085,0,27366,27512,314.977,979.257,145.5
ProvidenciaExampleScenario.node[993].veinsmobility,15.4807,0,27147,27512,653.635,1824.31,364.5
ProvidenciaExampleScenario.node[2960].veinsmobility,14.9908,0,27431,27512,188.279,620.966,80.5
