time,RSUExampleScenario.node[1816].veinsmobility.speed
27268,5.5
27268.5,6.75
27269,8
27269.5,9.25
27270,7
27270.5,4.75
27271,4.75
27271.5,5.25
27272,6.25
27272.5,7.5
27273,8.75
27273.5,9.52083
27274,10.5312
27274.5,11.6615
27275,12.8516
27275.5,14.0716
27276,15.3216
27276.5,15.0716
27277,14.8216
27277.5,14.5716
27278,14.4154
27278.5,14.3373
27279,14.2983
27279.5,14.2788
27280,14.269
27280.5,14.2641
27281,14.2617
27281.5,14.2605
27282,14.2599
27282.5,14.2596
27283,14.2594
27283.5,14.2593
27284,14.2593
27284.5,14.2593
27285,14.2593
27285.5,13.2593
27286,11.8487
27286.5,10.352
27287,9
27287.5,9
27288,9
27288.5,9
27289,9
27289.5,9
27290,9
27290.5,9
27291,9
27291.5,9
27292,9
27292.5,9
27293,9.5
27293.5,10.5
27294,11.75
27294.5,13
27295,14.25
27295.5,15.5
27296,14.2737
27296.5,13.1648
27297,12.1615
27297.5,11.2542
27298,10.4283
27298.5,9.67641
27299,8.99166
27299.5,8.36785
27300,7.79934
27300.5,7.28101
27301,6.80815
27301.5,6.37647
27302,5.97375
27302.5,5.60862
27303,5.27699
27303.5,4.97513
27304,4.69966
27304.5,4.44751
27305,4.21429
27305.5,3.99767
27306,3.9954
27306.5,4.49312
27307,5.49085
27307.5,6.74085
27308,7.99085
27308.5,9.24085
27309,10.4909
27309.5,11.7409
27310,12.9909
27310.5,14.2409
27311,15.4909
27311.5,13.2409
27312,11
27312.5,11
27313,11
27313.5,11
27314,11
27314.5,11
27315,11
27315.5,11
27316,11.0174
27316.5,11.0314
27317,10.9798
27317.5,11.4283
27318,12.3767
27318.5,12.2262
27319,12.0776
27319.5,11.9356
27320,11.7721
27320.5,11.6005
27321,11.4342
27321.5,11.2825
27322,10.4325
27322.5,9.66335
27323,8.9661
27323.5,8.33185
27324,7.89085
27324.5,7.75784
27325,7.39193
27325.5,7.00904
27326,6.61354
27326.5,6.00428
27327,5.48721
27327.5,5.00464
27328,4.53955
27328.5,4.1367
27329,3.84567
27329.5,3.58306
27330,3.34408
27330.5,2.99145
27331,2.69205
27331.5,2.39736
27332,2.15068
27332.5,1.96984
27333,1.81695
27333.5,1.6848
27334,1.56687
27334.5,1.30133
27335,1.07495
27335.5,0.885478
27336,0
27336.5,0.137395
27337,0.200473
27337.5,0.259012
27338,0.308757
27338.5,0.345391
27339,0.378247
27339.5,0
27340,0.0601411
27340.5,0.12143
27341,0.179283
27341.5,0.229176
27342,0.269225
27342.5,0.298685
27343,0
27343.5,0.0564455
27344,0.112647
27344.5,0.164067
27345,0.20822
27345.5,0.243406
27346,0.268905
27346.5,0
27347,0.0473987
27347.5,0.0940045
27348,0.137232
27348.5,0.173627
27349,0.200009
27349.5,0
27350,0.0398686
27350.5,0.078257
27351,0.112187
27351.5,0.138902
27352,0
27352.5,0.0320714
27353,0.0628431
27353.5,0.0897052
27354,0
27354.5,0.0277432
27355,0.0543086
27355.5,0
27356,0.025716
27356.5,0
27357,0.0250667
27357.5,0
27358,0.260595
27358.5,0
27359,0
27359.5,0.143813
27360,0.471299
27360.5,1.01936
27361,1.78957
27361.5,2.78127
27362,3.90212
27362.5,5.08755
27363,6.33755
27363.5,7.36382
27364,7.93672
27364.5,8.03162
27365,8.13505
27365.5,8.43681
27366,8.11557
27366.5,8.29433
27367,8.38095
27367.5,8.96757
27368,9.07347
27368.5,9.18401
27369,9.29306
27369.5,9.39931
27370,9.50123
27370.5,9.58027
27371,9.63119
27371.5,9.65391
27372,9.64917
27372.5,9.61815
27373,9.56224
27373.5,9.16926
27374,8.80828
27374.5,8.73254
27375,8.63666
27375.5,8.52108
27376,8.38646
27376.5,8.00173
